t0,popular_nodes,popular_edges,popular_lpn,casual_nodes,casual_edges,casual_lpn,mix_lpn
113,25,77,3.08,104,46,0.4423076923076923,1.1162790697674418
114,20,61,3.05,108,53,0.49074074074074076,1.2109375
115,24,73,3.0416666666666665,108,49,0.4537037037037037,1.121212121212121
116,25,69,2.76,111,60,0.5405405405405406,1.1029411764705883
117,24,64,2.6666666666666665,115,66,0.5739130434782609,1.0863309352517985
118,26,72,2.769230769230769,113,59,0.5221238938053098,1.0863309352517985
119,26,70,2.6923076923076925,113,60,0.5309734513274337,1.1223021582733812
120,26,71,2.730769230769231,111,57,0.5135135135135135,1.1386861313868613
121,25,68,2.72,112,59,0.5267857142857143,1.1167883211678833
122,24,63,2.625,114,61,0.5350877192982456,1.1231884057971016
123,25,67,2.68,118,61,0.5169491525423728,1.1258741258741258
124,25,67,2.68,122,64,0.5245901639344263,1.129251700680272
125,24,66,2.75,120,68,0.5666666666666667,1.0833333333333333
126,25,68,2.72,117,68,0.5811965811965812,1.0845070422535212
127,25,65,2.6,118,66,0.559322033898305,1.1468531468531469
128,22,49,2.227272727272727,118,81,0.6864406779661016,1.1071428571428572
129,26,64,2.4615384615384617,116,65,0.5603448275862069,1.1056338028169015
130,25,62,2.48,115,67,0.5826086956521739,1.1214285714285714
131,27,70,2.5925925925925926,117,60,0.5128205128205128,1.0625
132,27,69,2.5555555555555554,117,60,0.5128205128205128,1.0416666666666667
133,24,59,2.4583333333333335,122,61,0.5,1.0616438356164384
134,27,68,2.5185185185185186,118,56,0.4745762711864407,1.0620689655172413
135,27,68,2.5185185185185186,117,55,0.4700854700854701,1.0347222222222223
136,22,50,2.272727272727273,115,58,0.5043478260869565,1.094890510948905
137,22,51,2.3181818181818183,111,56,0.5045045045045045,1.0601503759398496
138,23,55,2.391304347826087,108,53,0.49074074074074076,1.0458015267175573
139,22,51,2.3181818181818183,103,52,0.5048543689320388,1.072
140,21,49,2.3333333333333335,102,54,0.5294117647058824,1.048780487804878
141,21,52,2.4761904761904763,104,54,0.5192307692307693,1.08
142,22,53,2.409090909090909,108,52,0.48148148148148145,1.0615384615384615
143,22,51,2.3181818181818183,106,47,0.44339622641509435,1.1015625
144,21,49,2.3333333333333335,104,50,0.4807692307692308,1.056
145,23,54,2.347826086956522,107,46,0.42990654205607476,0.9846153846153847
146,19,41,2.1578947368421053,106,47,0.44339622641509435,1.032
147,20,45,2.25,108,46,0.42592592592592593,0.9765625
148,20,43,2.15,106,47,0.44339622641509435,0.9761904761904762
149,20,42,2.1,105,44,0.41904761904761906,0.968
