t0,popular_nodes,popular_edges,popular_lpn,casual_nodes,casual_edges,casual_lpn,mix_lpn
89,25,56,2.24,133,49,0.3684210526315789,1.0759493670886076
90,26,55,2.1153846153846154,136,44,0.3235294117647059,1.0555555555555556
91,26,55,2.1153846153846154,132,45,0.3409090909090909,1.0696202531645569
92,25,52,2.08,133,47,0.3533834586466165,1.0886075949367089
93,24,50,2.0833333333333335,130,51,0.3923076923076923,1.051948051948052
94,24,52,2.1666666666666665,129,50,0.3875968992248062,1.0065359477124183
95,24,55,2.2916666666666665,131,49,0.37404580152671757,0.9806451612903225
96,25,60,2.4,131,49,0.37404580152671757,0.9551282051282052
97,22,54,2.4545454545454546,131,56,0.42748091603053434,0.934640522875817
98,21,50,2.380952380952381,132,59,0.44696969696969696,0.9150326797385621
99,28,60,2.142857142857143,126,46,0.36507936507936506,0.9155844155844156
100,26,57,2.1923076923076925,131,49,0.37404580152671757,0.89171974522293
101,26,53,2.0384615384615383,124,49,0.3951612903225806,0.9
102,26,56,2.1538461538461537,130,52,0.4,0.8653846153846154
103,27,59,2.185185185185185,129,51,0.3953488372093023,0.8717948717948718
104,27,59,2.185185185185185,131,52,0.3969465648854962,0.8987341772151899
105,29,65,2.2413793103448274,133,46,0.3458646616541353,0.9259259259259259
106,29,64,2.206896551724138,134,45,0.3358208955223881,0.9325153374233128
107,26,54,2.076923076923077,138,51,0.3695652173913043,0.9634146341463414
108,26,56,2.1538461538461537,139,50,0.3597122302158273,0.9696969696969697
109,25,54,2.16,143,52,0.36363636363636365,0.9404761904761905
110,26,56,2.1538461538461537,139,49,0.35251798561151076,0.9454545454545454
111,25,56,2.24,142,47,0.33098591549295775,1.0179640718562875
112,27,61,2.259259259259259,141,47,0.3333333333333333,0.9821428571428571
113,27,64,2.3703703703703702,138,43,0.3115942028985507,0.9696969696969697
114,28,67,2.392857142857143,135,41,0.3037037037037037,0.9570552147239264
115,27,63,2.3333333333333335,136,43,0.3161764705882353,0.9631901840490797
116,29,70,2.413793103448276,140,42,0.3,0.9467455621301775
117,30,73,2.433333333333333,138,39,0.2826086956521739,0.9702380952380952
118,30,74,2.466666666666667,144,41,0.2847222222222222,0.9885057471264368
119,30,82,2.7333333333333334,143,39,0.2727272727272727,1.0057803468208093
120,31,85,2.7419354838709675,146,39,0.2671232876712329,0.9774011299435028
121,32,87,2.71875,143,37,0.25874125874125875,0.9714285714285714
122,32,89,2.78125,141,38,0.2695035460992908,0.9421965317919075
123,33,95,2.878787878787879,145,37,0.25517241379310346,0.9662921348314607
