CId,CUserId,PId,@UserName,CTime,CScore
822,303,692, ,2011-09-07 17:38:58.723,1
823,13,705, ,2011-09-07 17:46:02.377,2
824,13,690,hippietrail,2011-09-07 17:47:46.710,
825,38,705, ,2011-09-07 17:56:13.387,
826,13,705, ,2011-09-07 18:14:58.247,
827,10,705, ,2011-09-07 18:17:17.420,
828,227,690,William,2011-09-07 18:27:51.877,
829,227,520, ,2011-09-07 18:37:17.127,
830,38,705,Anna,2011-09-07 18:45:54.527,
831,32,705, ,2011-09-07 20:05:58.390,4
832,252,583, ,2011-09-07 20:14:12.573,
833,227,233, ,2011-09-07 20:50:50.820,
834,30,706, ,2011-09-07 21:04:20.370,3
835,394,706,DForck42?,2011-09-08 00:42:44.803,
837,30,706,David,2011-09-08 04:24:36.760,
842,38,706,David,2011-09-08 14:22:17.710,1
843,409,690, ,2011-09-08 15:11:27.743,
844,409,690, ,2011-09-08 15:12:56.227,
845,30,569, ,2011-09-08 17:15:30.710,
846,30,635, ,2011-09-08 17:17:42.763,1
848,38,710, ,2011-09-08 19:16:05.460,
854,10,721, ,2011-09-09 16:47:22.890,
855,10,721, ,2011-09-09 17:38:19.513,
856,30,702, ,2011-09-09 18:03:45.500,
864,32,721, ,2011-09-09 23:01:21.587,1
865,10,721, ,2011-09-09 23:02:48.270,
868,101,662, ,2011-09-10 00:31:33.103,
870,30,662, ,2011-09-10 06:23:25.423,1
871,30,579, ,2011-09-10 06:32:42.100,
872,30,288, ,2011-09-10 06:36:08.147,
873,30,319, ,2011-09-10 06:36:44.620,
874,65,288, ,2011-09-10 11:31:14.170,
876,227,635, ,2011-09-11 00:37:27.723,
878,104,319, ,2011-09-11 04:11:35.600,
880,13,726, ,2011-09-11 06:19:31.097,
881,358,726, ,2011-09-11 09:07:13.050,
882,13,733, ,2011-09-11 13:51:40.260,
883,13,320, ,2011-09-11 13:52:07.793,
885,81,732, ,2011-09-12 09:06:04.277,
886,91,307, ,2011-09-12 10:09:25.220,1
892,433,744, ,2011-09-12 13:57:07.393,
893,38,744, ,2011-09-12 14:38:30.417,1
895,30,744, ,2011-09-12 16:20:47.307,
896,409,744,DForck42,2011-09-12 16:48:51.927,2
897,32,743, ,2011-09-12 18:37:12.187,2
903,241,227, ,2011-09-12 23:13:22.233,
906,39,662,drɱ65,2011-09-13 00:33:03.980,
910,205,743, ,2011-09-13 05:28:09.710,
912,32,757, ,2011-09-13 07:05:37.613,
913,32,637, ,2011-09-13 07:08:26.267,
916,101,662, ,2011-09-13 09:48:06.637,
917,241,143,Darius,2011-09-13 12:08:51.347,
918,241,419, ,2011-09-13 12:14:39.123,
919,241,524, ,2011-09-13 12:18:13.143,
920,241,633,Isaac,2011-09-13 12:19:36.977,
921,241,5, ,2011-09-13 12:26:25.437,
922,227,419,Feral,2011-09-13 12:30:27.477,
923,241,146,Mason,2011-09-13 12:33:40.760,
924,241,419,hippietrail,2011-09-13 12:38:23.563,
928,227,419,Feral,2011-09-13 16:47:50.250,
929,10,765, ,2011-09-13 16:57:15.977,
930,10,743, ,2011-09-13 17:05:49.707,
931,38,765, ,2011-09-13 17:09:48.487,
937,13,765, ,2011-09-13 18:42:01.767,
938,38,765,Anna,2011-09-13 18:53:41.377,
944,94,765, ,2011-09-13 21:01:47.340,
945,38,765,Thur,2011-09-13 22:39:37.490,
946,358,740, ,2011-09-13 23:28:58.320,
948,38,740,aycko,2011-09-14 00:58:31.403,
949,32,764, ,2011-09-14 01:11:33.130,3
951,133,675, ,2011-09-14 02:29:53.593,
956,81,773, ,2011-09-14 05:22:22.883,
958,190,117, ,2011-09-14 08:14:24.683,
961,32,773, ,2011-09-14 08:30:56.437,
964,358,740, ,2011-09-14 08:45:59.187,
969,32,770,hippietrail's,2011-09-14 09:22:28.470,
971,32,776, ,2011-09-14 11:08:35.227,
974,30,778, ,2011-09-14 16:08:32.013,
975,44,778, ,2011-09-14 16:21:59.223,
976,30,778, ,2011-09-14 16:24:26.683,
977,44,778, ,2011-09-14 16:29:22.070,
979,30,780, ,2011-09-14 18:45:53.537,
980,411,732,JoseK,2011-09-14 19:04:34.797,
981,32,781, ,2011-09-15 08:14:12.157,1
982,227,744, ,2011-09-15 09:28:36.247,1
984,72,781, ,2011-09-15 18:28:04.320,1
985,179,645, ,2011-09-15 18:43:18.307,1
986,38,788, ,2011-09-15 19:09:05.890,
987,44,780, ,2011-09-15 23:23:07.657,
988,450,790, ,2011-09-16 00:40:34.500,
989,133,790, ,2011-09-16 00:42:28.653,
990,7,796, ,2011-09-16 05:28:56.143,
991,368,786, ,2011-09-16 05:31:35.930,
992,32,798, ,2011-09-16 07:25:01.197,
993,124,796, ,2011-09-16 13:33:03.903,
995,122,689, ,2011-09-16 14:17:34.547,
1000,44,793, ,2011-09-16 18:54:36.917,
1005,10,792, ,2011-09-16 19:58:55.510,3
1008,216,798, ,2011-09-16 20:05:51.393,
1011,7,796, ,2011-09-16 21:25:26.037,
1019,32,798,KateyΨ,2011-09-17 08:13:43.197,
1020,227,803, ,2011-09-17 15:58:49.617,
1021,32,792,MatthewRead,2011-09-17 21:02:55.890,1
1022,467,792,TML,2011-09-17 22:23:41.873,
1023,12,810, ,2011-09-18 00:40:36.643,
1024,30,811, ,2011-09-18 01:47:50.137,
1025,409,811,DForck42,2011-09-18 01:56:04.790,
1027,30,809, ,2011-09-18 02:03:06.233,2
1028,475,809,Standback,2011-09-18 02:07:37.057,1
1029,30,811, ,2011-09-18 02:07:41.063,
1030,30,809, ,2011-09-18 02:09:35.290,
1031,475,809,DForck42,2011-09-18 02:18:54.410,
1032,30,809, ,2011-09-18 02:24:38.733,
1033,477,810, ,2011-09-18 04:45:34.393,1
1034,475,809,BenJackson,2011-09-18 06:08:32.323,
1035,475,810,BenJackson,2011-09-18 06:10:37.750,
1036,475,816, ,2011-09-18 06:26:29.220,
1037,248,810,Ben,2011-09-18 07:11:05.190,
1038,479,810, ,2011-09-18 08:41:49.533,
1039,248,810,SeanX,2011-09-18 09:03:29.910,
1040,482,819, ,2011-09-18 09:17:28.053,1
1042,27,77, ,2011-09-18 18:54:56.473,
1043,81,818, ,2011-09-19 05:11:04.190,
