QId,PostUserId,Vote,Time,days
138.0,68.0,2,2011-06-02,1
138.0,68.0,2,2011-06-02,1
138.0,71.0,2,2011-06-02,1
138.0,68.0,2,2011-06-02,1
138.0,71.0,2,2011-06-02,1
123.0,68.0,2,2011-06-02,1
138.0,71.0,2,2011-06-02,1
127.0,52.0,2,2011-06-02,1
5.0,4.0,2,2011-06-02,1
126.0,23.0,2,2011-06-02,1
138.0,68.0,2,2011-06-02,1
138.0,71.0,2,2011-06-02,1
120.0,99.0,2,2011-06-02,1
117.0,102.0,2,2011-06-02,1
116.0,23.0,2,2011-06-02,1
125.0,23.0,2,2011-06-02,1
21.0,51.0,2,2011-06-02,1
114.0,23.0,2,2011-06-02,1
2.0,46.0,2,2011-06-02,1
8.0,23.0,2,2011-06-02,1
46.0,4.0,2,2011-06-02,1
126.0,23.0,3,2011-06-02,1
25.0,23.0,2,2011-06-02,1
126.0,33.0,2,2011-06-02,1
7.0,12.0,2,2011-06-02,1
127.0,52.0,2,2011-06-02,1
127.0,113.0,2,2011-06-02,1
2.0,46.0,2,2011-06-02,1
135.0,22.0,2,2011-06-02,1
10.0,4.0,2,2011-06-02,1
39.0,51.0,2,2011-06-02,1
88.0,20.0,2,2011-06-02,1
14.0,22.0,2,2011-06-02,1
138.0,68.0,2,2011-06-02,1
135.0,22.0,2,2011-06-02,1
138.0,68.0,2,2011-06-02,1
127.0,52.0,3,2011-06-02,1
127.0,113.0,3,2011-06-02,1
125.0,23.0,2,2011-06-02,1
123.0,68.0,2,2011-06-02,1
120.0,22.0,2,2011-06-02,1
88.0,20.0,2,2011-06-02,1
157.0,63.0,2,2011-06-02,1
157.0,63.0,2,2011-06-02,1
157.0,53.0,2,2011-06-02,1
157.0,63.0,2,2011-06-02,1
80.0,22.0,2,2011-06-02,1
123.0,68.0,2,2011-06-02,1
157.0,33.0,2,2011-06-02,1
126.0,23.0,2,2011-06-02,1
125.0,23.0,2,2011-06-02,1
126.0,33.0,2,2011-06-02,1
126.0,23.0,3,2011-06-02,1
155.0,86.0,2,2011-06-02,1
123.0,71.0,2,2011-06-02,1
123.0,68.0,2,2011-06-02,1
171.0,33.0,2,2011-06-02,1
117.0,102.0,2,2011-06-02,1
