QId,PostUserId,RespondUserId,Time,days
1134,341.0,289.0,2017-01-29 07:53:19.160,10
1135,115.0,115.0,2017-01-29 06:49:58.230,10
1141,72.0,58.0,2017-01-29 15:31:54.190,10
1144,343.0,92.0,2017-01-29 19:49:19.027,11
1144,343.0,72.0,2017-01-29 19:50:26.463,11
1145,47.0,195.0,2017-02-11 06:05:34.150,23
1150,341.0,85.0,2017-02-01 15:26:41.033,13
1150,341.0,20.0,2017-02-01 16:41:26.427,13
1154,244.0,17.0,2017-01-30 02:26:13.953,11
1158,72.0,139.0,2017-01-30 18:56:30.597,12
1161,58.0,37.0,2017-01-30 14:28:13.743,11
1161,58.0,85.0,2017-01-30 14:28:54.287,11
1161,58.0,17.0,2017-02-04 16:09:10.570,16
1168,225.0,736.0,2017-02-20 21:38:56.667,33
1170,9.0,17.0,2017-06-27 13:56:59.217,159
1175,139.0,139.0,2017-04-02 19:57:06.257,74
1176,,353.0,2017-01-30 23:37:10.437,12
1177,291.0,20.0,2017-01-31 18:12:22.300,13
1181,151.0,9.0,2017-01-31 20:44:34.503,13
1182,143.0,,2017-01-31 15:51:54.347,12
1182,143.0,99.0,2017-01-31 19:13:14.307,13
1230,37.0,129.0,2017-01-31 17:05:04.543,12
1230,37.0,922.0,2017-03-04 20:42:15.023,45
1239,37.0,85.0,2017-01-31 20:07:19.160,13
1239,37.0,922.0,2017-03-05 20:33:00.797,46
1273,353.0,168.0,2017-02-01 02:21:04.940,13
1278,353.0,17.0,2017-02-01 01:30:20.073,13
1285,95.0,447.0,2017-02-08 13:01:49.723,20
1285,95.0,225.0,2017-02-09 12:47:37.400,21
1289,360.0,37.0,2017-02-01 12:55:52.737,13
1289,360.0,922.0,2017-03-04 11:13:22.120,44
1292,85.0,17.0,2017-02-01 14:49:17.053,13
1310,85.0,123.0,2017-02-04 02:28:46.430,16
1311,378.0,29.0,2017-02-01 19:07:33.283,14
1314,144.0,1743.0,2017-06-27 06:00:42.013,159
1315,72.0,58.0,2017-02-01 21:20:11.673,14
1319,17.0,129.0,2017-02-18 13:09:59.987,30
1322,143.0,99.0,2017-02-02 14:07:58.110,14
1324,37.0,85.0,2017-02-02 16:13:58.740,14
1327,341.0,30.0,2017-02-02 16:09:54.260,14
1327,341.0,,2017-02-02 16:16:53.750,14
1332,37.0,123.0,2017-02-03 23:03:14.577,16
1337,17.0,20.0,2017-02-03 16:28:39.650,15
1341,390.0,20.0,2017-02-03 19:19:17.857,16
1341,390.0,289.0,2017-02-06 04:17:28.010,18
1344,80.0,17.0,2017-02-04 01:51:30.453,16
1344,80.0,168.0,2017-02-04 05:02:50.057,16
1344,80.0,289.0,2017-02-06 04:47:09.100,18
1348,17.0,137.0,2017-02-05 17:47:41.853,18
1353,37.0,17.0,2017-02-05 00:09:54.853,17
1356,220.0,17.0,2017-02-05 01:52:23.060,17
1361,151.0,793.0,2017-04-21 19:21:25.247,93
1362,143.0,255.0,2017-02-06 21:39:42.347,19
1364,9.0,17.0,2017-02-05 14:13:53.420,17
1369,71.0,289.0,2017-02-07 09:02:58.673,19
1369,71.0,406.0,2017-02-07 13:58:13.903,19
1370,58.0,80.0,2017-02-05 21:35:22.113,18
1372,11.0,85.0,2017-02-05 21:41:40.087,18
1372,11.0,391.0,2017-06-28 18:16:14.233,161
1386,11.0,58.0,2017-02-06 16:59:41.627,18
1390,37.0,85.0,2017-02-06 19:34:47.917,19
1390,37.0,20.0,2017-02-06 20:11:48.537,19
1392,37.0,9.0,2017-02-06 20:19:31.297,19
1398,,9.0,2017-02-07 08:07:26.370,19
1402,,289.0,2017-02-09 12:18:53.100,21
1406,17.0,123.0,2017-02-07 02:30:32.490,19
1406,17.0,406.0,2017-02-07 05:18:32.283,19
1414,203.0,414.0,2017-02-07 14:25:02.817,19
1415,203.0,298.0,2017-02-18 22:35:28.493,31
1418,186.0,58.0,2017-02-07 14:14:05.600,19
1420,186.0,139.0,2017-02-07 21:06:15.483,20
1423,16.0,449.0,2017-02-08 13:33:15.593,20
1425,71.0,37.0,2017-02-07 17:20:50.680,20
1425,71.0,414.0,2017-02-07 22:53:06.030,20
1427,129.0,129.0,2017-02-07 17:27:21.927,20
1431,420.0,20.0,2017-02-07 22:28:28.180,20
1431,420.0,17.0,2017-02-08 00:02:26.800,20
1436,94.0,391.0,2017-02-24 22:22:28.450,37
1440,129.0,17.0,2017-02-08 14:11:46.797,20
1450,37.0,1531.0,2017-06-19 20:43:40.750,152
1453,143.0,58.0,2017-02-09 09:01:50.447,21
1454,92.0,168.0,2017-02-09 09:24:39.090,21
1477,37.0,225.0,2017-02-09 12:59:43.367,21
1480,96.0,298.0,2017-02-09 14:21:19.057,21
1482,85.0,71.0,2017-02-09 15:37:56.143,21
1485,168.0,168.0,2017-03-21 10:53:36.227,61
1486,72.0,57.0,2017-02-13 23:17:27.173,26
1487,37.0,80.0,2017-02-11 06:17:56.903,23
1489,56.0,94.0,2017-02-09 22:26:03.377,22
1509,196.0,,2017-02-10 15:19:47.077,22
1509,196.0,37.0,2017-02-10 15:26:56.393,22
1527,11.0,17.0,2017-02-11 15:16:33.837,23
1568,17.0,225.0,2017-02-11 18:22:31.917,24
1568,17.0,289.0,2017-02-12 04:05:53.940,24
1569,529.0,,2017-02-11 22:58:49.487,24
1569,529.0,1408.0,2017-05-27 21:57:42.683,129
1569,529.0,57.0,2017-05-29 00:38:30.640,130
1571,11.0,17.0,2017-02-11 20:32:50.430,24
1575,481.0,85.0,2017-02-12 03:24:30.937,24
1578,17.0,58.0,2017-02-12 09:18:06.073,24
1578,17.0,120.0,2017-02-12 15:46:51.317,24
1640,541.0,736.0,2017-02-20 21:13:55.863,33
1640,541.0,11.0,2017-03-18 12:47:14.307,58
