QId,PostUserId,Vote,Time,days
128.0,133.0,2,2012-01-19,2
255.0,70.0,2,2012-01-19,2
280.0,168.0,2,2012-01-19,2
276.0,134.0,2,2012-01-19,2
250.0,108.0,2,2012-01-19,2
219.0,130.0,2,2012-01-19,2
237.0,8.0,2,2012-01-19,2
276.0,134.0,2,2012-01-19,2
78.0,95.0,2,2012-01-19,2
192.0,63.0,2,2012-01-19,2
189.0,43.0,2,2012-01-19,2
280.0,168.0,2,2012-01-19,2
276.0,134.0,2,2012-01-19,2
38.0,61.0,2,2012-01-19,2
288.0,52.0,2,2012-01-19,2
288.0,52.0,2,2012-01-19,2
275.0,50.0,2,2012-01-19,2
134.0,101.0,2,2012-01-19,2
276.0,134.0,2,2012-01-19,2
288.0,52.0,2,2012-01-19,2
288.0,52.0,2,2012-01-19,2
16.0,44.0,2,2012-01-19,2
274.0,101.0,2,2012-01-19,2
267.0,12.0,2,2012-01-19,2
290.0,89.0,2,2012-01-19,2
134.0,101.0,2,2012-01-19,2
290.0,89.0,2,2012-01-19,2
288.0,52.0,2,2012-01-19,2
280.0,168.0,2,2012-01-19,2
237.0,8.0,2,2012-01-19,2
290.0,89.0,2,2012-01-19,2
288.0,52.0,2,2012-01-19,2
207.0,61.0,2,2012-01-19,2
252.0,17.0,2,2012-01-19,2
237.0,8.0,2,2012-01-19,2
296.0,170.0,2,2012-01-19,2
207.0,61.0,2,2012-01-19,2
296.0,170.0,2,2012-01-19,2
288.0,52.0,2,2012-01-19,2
297.0,10.0,2,2012-01-19,2
277.0,12.0,2,2012-01-19,2
157.0,89.0,2,2012-01-19,2
277.0,12.0,2,2012-01-19,2
264.0,164.0,2,2012-01-19,2
297.0,10.0,2,2012-01-19,2
250.0,108.0,2,2012-01-19,2
277.0,12.0,2,2012-01-19,2
275.0,50.0,2,2012-01-19,2
267.0,12.0,2,2012-01-19,2
288.0,52.0,2,2012-01-19,2
41.0,82.0,2,2012-01-19,2
303.0,103.0,2,2012-01-19,2
297.0,10.0,2,2012-01-19,2
303.0,103.0,2,2012-01-19,2
303.0,103.0,2,2012-01-19,2
303.0,103.0,2,2012-01-19,2
304.0,129.0,2,2012-01-19,2
267.0,12.0,2,2012-01-19,2
303.0,103.0,2,2012-01-19,2
304.0,129.0,2,2012-01-19,2
303.0,103.0,2,2012-01-19,2
116.0,103.0,2,2012-01-19,2
290.0,89.0,2,2012-01-19,2
275.0,50.0,2,2012-01-19,2
304.0,129.0,2,2012-01-19,2
303.0,103.0,2,2012-01-19,2
303.0,103.0,2,2012-01-19,2
303.0,103.0,2,2012-01-19,2
275.0,50.0,2,2012-01-19,2
186.0,57.0,2,2012-01-19,2
104.0,7.0,2,2012-01-19,2
303.0,103.0,2,2012-01-19,2
290.0,89.0,2,2012-01-19,2
304.0,129.0,2,2012-01-19,2
116.0,103.0,2,2012-01-19,2
290.0,89.0,2,2012-01-19,2
288.0,52.0,2,2012-01-19,2
303.0,103.0,2,2012-01-19,2
237.0,8.0,2,2012-01-19,2
237.0,8.0,2,2012-01-19,2
237.0,8.0,2,2012-01-19,2
312.0,169.0,2,2012-01-19,2
311.0,77.0,2,2012-01-19,2
312.0,169.0,2,2012-01-19,2
290.0,89.0,2,2012-01-19,2
313.0,12.0,2,2012-01-19,2
312.0,169.0,2,2012-01-19,2
314.0,5.0,2,2012-01-20,3
290.0,89.0,2,2012-01-20,3
311.0,77.0,2,2012-01-20,3
304.0,129.0,2,2012-01-20,3
226.0,126.0,2,2012-01-20,3
312.0,169.0,2,2012-01-20,3
252.0,17.0,2,2012-01-20,3
311.0,77.0,2,2012-01-20,3
314.0,5.0,2,2012-01-20,3
311.0,77.0,2,2012-01-20,3
313.0,12.0,2,2012-01-20,3
38.0,61.0,2,2012-01-20,3
207.0,61.0,2,2012-01-20,3
314.0,5.0,2,2012-01-20,3
313.0,12.0,2,2012-01-20,3
277.0,12.0,2,2012-01-20,3
324.0,69.0,2,2012-01-20,3
92.0,8.0,2,2012-01-20,3
324.0,69.0,2,2012-01-20,3
134.0,101.0,2,2012-01-20,3
324.0,69.0,2,2012-01-20,3
324.0,69.0,2,2012-01-20,3
324.0,69.0,2,2012-01-20,3
324.0,69.0,2,2012-01-20,3
290.0,89.0,2,2012-01-20,3
311.0,77.0,2,2012-01-20,3
159.0,70.0,2,2012-01-20,3
324.0,69.0,2,2012-01-20,3
331.0,70.0,2,2012-01-20,3
324.0,69.0,2,2012-01-20,3
297.0,10.0,2,2012-01-20,3
332.0,77.0,2,2012-01-20,3
332.0,77.0,2,2012-01-20,3
335.0,77.0,2,2012-01-20,3
333.0,129.0,2,2012-01-20,3
332.0,77.0,2,2012-01-20,3
332.0,77.0,2,2012-01-20,3
334.0,121.0,2,2012-01-20,3
297.0,10.0,2,2012-01-20,3
332.0,77.0,2,2012-01-20,3
71.0,103.0,2,2012-01-20,3
334.0,121.0,2,2012-01-20,3
333.0,129.0,2,2012-01-20,3
331.0,70.0,2,2012-01-20,3
332.0,77.0,2,2012-01-20,3
297.0,10.0,2,2012-01-20,3
339.0,137.0,2,2012-01-20,3
332.0,77.0,2,2012-01-20,3
334.0,121.0,2,2012-01-20,3
311.0,77.0,2,2012-01-20,3
226.0,126.0,2,2012-01-20,3
341.0,121.0,2,2012-01-20,3
341.0,121.0,2,2012-01-20,3
334.0,121.0,2,2012-01-20,3
335.0,77.0,2,2012-01-20,3
343.0,50.0,2,2012-01-20,3
341.0,121.0,2,2012-01-20,3
343.0,50.0,2,2012-01-20,3
334.0,121.0,2,2012-01-20,3
344.0,121.0,2,2012-01-20,3
344.0,121.0,2,2012-01-20,3
324.0,69.0,2,2012-01-20,3
313.0,12.0,2,2012-01-20,3
344.0,121.0,2,2012-01-20,3
353.0,137.0,2,2012-01-20,3
353.0,137.0,2,2012-01-20,3
353.0,137.0,2,2012-01-20,3
353.0,137.0,2,2012-01-20,3
346.0,121.0,2,2012-01-20,3
314.0,5.0,2,2012-01-20,3
344.0,121.0,2,2012-01-20,3
353.0,137.0,2,2012-01-20,3
339.0,137.0,2,2012-01-20,3
343.0,50.0,2,2012-01-20,3
97.0,95.0,2,2012-01-20,3
353.0,137.0,2,2012-01-20,3
353.0,137.0,2,2012-01-20,3
353.0,137.0,2,2012-01-20,3
344.0,121.0,2,2012-01-20,3
343.0,50.0,2,2012-01-20,3
356.0,150.0,2,2012-01-20,3
353.0,137.0,2,2012-01-20,3
314.0,5.0,2,2012-01-20,3
353.0,137.0,2,2012-01-20,3
324.0,69.0,2,2012-01-20,3
318.0,28.0,2,2012-01-20,3
356.0,150.0,2,2012-01-20,3
373.0,10.0,2,2012-01-20,3
373.0,10.0,2,2012-01-20,3
353.0,137.0,2,2012-01-20,3
373.0,10.0,2,2012-01-20,3
356.0,150.0,2,2012-01-20,3
334.0,121.0,2,2012-01-20,3
353.0,137.0,2,2012-01-20,3
344.0,121.0,2,2012-01-20,3
346.0,121.0,2,2012-01-20,3
346.0,121.0,2,2012-01-20,3
381.0,89.0,2,2012-01-20,3
381.0,89.0,2,2012-01-20,3
332.0,77.0,2,2012-01-20,3
334.0,121.0,2,2012-01-20,3
343.0,50.0,2,2012-01-20,3
373.0,10.0,2,2012-01-20,3
346.0,121.0,2,2012-01-20,3
384.0,89.0,2,2012-01-20,3
381.0,89.0,2,2012-01-20,3
332.0,77.0,2,2012-01-20,3
332.0,77.0,2,2012-01-20,3
384.0,89.0,2,2012-01-20,3
386.0,89.0,2,2012-01-20,3
333.0,129.0,2,2012-01-20,3
313.0,12.0,2,2012-01-20,3
