QId,RespondUserId,PostUserId,Time,days
1122,172.0,81.0,2012-02-01 19:19:09.747,14
1124,210.0,43.0,2012-02-02 06:15:21.267,15
1128,358.0,103.0,2012-02-01 21:17:38.937,15
1135,251.0,77.0,2012-02-01 22:22:36.413,15
1141,19.0,46.0,2012-02-02 00:32:03.780,15
1145,172.0,121.0,2012-02-02 05:35:09.577,15
1146,77.0,173.0,2012-03-07 21:41:21.377,50
1158,367.0,34.0,2012-02-02 23:59:13.197,16
1160,369.0,9.0,2012-02-02 16:37:54.777,15
1162,66.0,81.0,2012-02-02 11:24:21.020,15
1165,,27.0,2012-02-02 14:55:54.013,15
1168,172.0,27.0,2012-02-02 14:12:49.263,15
1170,207.0,134.0,2012-02-02 14:39:26.117,15
1172,172.0,,2012-02-02 14:30:28.820,15
1176,240.0,312.0,2012-02-02 23:26:28.510,16
1182,370.0,46.0,2012-02-02 18:24:09.970,15
1183,374.0,103.0,2012-02-02 16:45:25.957,15
1186,19.0,,2012-02-02 17:01:02.633,15
1188,109.0,16.0,2012-02-02 17:15:38.870,15
1193,210.0,312.0,2012-02-03 00:07:22.093,16
1196,377.0,109.0,2012-02-02 18:57:30.180,15
1199,194.0,125.0,2012-02-02 19:35:23.550,15
1202,73.0,43.0,2012-02-02 21:11:28.703,16
1203,73.0,5.0,2012-02-02 21:13:44.987,16
1204,207.0,125.0,2012-02-03 00:54:42.687,16
1210,10.0,52.0,2012-02-03 02:48:37.753,16
1214,109.0,221.0,2012-02-03 17:57:19.047,16
1224,172.0,312.0,2012-02-03 03:27:25.320,16
1228,208.0,77.0,2012-02-03 03:39:44.973,16
1229,172.0,125.0,2012-02-03 06:20:51.817,16
1234,381.0,27.0,2012-02-03 04:43:39.057,16
1245,12.0,81.0,2012-02-03 13:02:33.170,16
1246,89.0,121.0,2012-02-03 22:27:16.083,17
1247,89.0,12.0,2012-02-03 12:05:48.170,16
1254,172.0,46.0,2012-02-03 14:01:57.450,16
1259,386.0,12.0,2012-02-03 18:44:04.350,16
1268,388.0,121.0,2012-02-03 20:43:43.290,16
1271,377.0,27.0,2012-02-03 21:01:30.950,16
1276,151.0,121.0,2012-02-03 23:37:33.520,17
1278,121.0,121.0,2012-02-04 05:30:17.990,17
1279,387.0,81.0,2012-02-04 09:20:22.477,17
1283,111.0,52.0,2012-02-04 03:43:04.680,17
1284,172.0,187.0,2012-02-04 05:01:58.920,17
1290,354.0,81.0,2012-02-04 08:57:09.793,17
1297,354.0,46.0,2012-02-04 15:28:43.160,17
1300,27.0,46.0,2012-02-04 16:10:17.540,17
1301,,50.0,2012-02-04 14:14:07.073,17
1302,396.0,50.0,2012-02-04 13:59:26.130,17
1310,,121.0,2012-02-04 21:05:39.197,18
1314,73.0,81.0,2012-02-04 19:17:05.337,17
1316,208.0,208.0,2012-02-05 16:11:17.843,18
1319,46.0,309.0,2012-02-06 16:58:49.447,19
1326,219.0,121.0,2012-02-04 21:54:26.370,18
1332,251.0,61.0,2012-02-04 23:19:34.713,18
1339,2236.0,309.0,2012-02-06 16:18:14.583,19
1349,403.0,69.0,2012-02-05 03:47:11.730,18
1352,130.0,5.0,2012-02-05 06:59:57.217,18
1355,387.0,8.0,2012-02-05 08:20:01.687,18
1369,387.0,16.0,2012-02-05 18:25:47.087,18
1373,415.0,16.0,2012-02-05 22:15:48.183,19
1375,39.0,57.0,2012-02-05 22:09:07.123,19
1379,57.0,309.0,2012-02-06 15:36:19.143,19
1382,7.0,46.0,2012-02-06 09:28:48.683,19
1383,246.0,125.0,2012-02-06 01:29:31.817,19
1386,330.0,5.0,2012-02-06 02:13:08.950,19
1389,416.0,5.0,2012-02-06 03:22:49.707,19
1393,100.0,77.0,2012-02-06 04:20:37.047,19
1399,89.0,81.0,2012-02-06 12:19:26.973,19
1400,413.0,36.0,2012-02-06 13:35:05.227,19
1413,170.0,13.0,2012-02-07 10:46:39.680,20
1415,12.0,38.0,2012-02-06 21:10:34.110,20
1418,121.0,81.0,2012-02-06 22:02:57.360,20
1419,402.0,13.0,2012-02-06 22:16:25.157,20
1425,427.0,50.0,2012-02-07 01:07:34.353,20
1428,430.0,245.0,2012-02-07 05:04:46.433,20
1431,210.0,109.0,2012-02-07 04:37:41.060,20
1441,187.0,81.0,2012-02-07 10:05:58.700,20
1446,129.0,187.0,2012-02-07 12:27:35.093,20
1453,92.0,142.0,2012-02-07 22:20:59.480,21
1457,377.0,36.0,2012-02-07 22:51:36.637,21
1471,86.0,77.0,2012-02-08 01:15:23.807,21
1472,173.0,50.0,2012-02-08 01:11:58.650,21
1481,10.0,105.0,2012-02-08 03:06:42.970,21
1487,89.0,81.0,2012-02-08 10:59:40.697,21
1489,129.0,5.0,2012-02-08 16:59:30.170,21
1495,89.0,89.0,2012-02-08 16:03:11.570,21
1496,10.0,12.0,2012-02-08 14:56:05.303,21
1499,458.0,27.0,2012-02-08 01:15:35.013,21
1501,172.0,16.0,2012-02-08 15:55:47.867,21
1508,172.0,109.0,2012-02-08 17:12:57.080,21
1511,78.0,46.0,2012-02-08 20:33:04.740,21
1512,12.0,12.0,2012-02-09 14:25:37.783,22
1521,172.0,69.0,2012-02-08 21:29:03.177,22
1524,103.0,43.0,2012-02-09 02:20:44.900,22
