,time-delta,jaccard,name
490,37,0.3448275862068966,literature
491,38,0.3793103448275862,literature
492,39,0.3793103448275862,literature
493,40,0.37037037037037035,literature
494,41,0.39285714285714285,literature
495,42,0.39285714285714285,literature
496,43,0.39285714285714285,literature
497,44,0.3548387096774194,literature
498,45,0.35714285714285715,literature
499,46,0.3125,literature
500,47,0.3870967741935484,literature
501,48,0.375,literature
502,49,0.30434782608695654,literature
503,50,0.34782608695652173,literature
504,51,0.30434782608695654,literature
505,52,0.34782608695652173,literature
506,53,0.34782608695652173,literature
507,54,0.34782608695652173,literature
508,55,0.34782608695652173,literature
509,56,0.34782608695652173,literature
510,57,0.34782608695652173,literature
511,58,0.34782608695652173,literature
512,59,0.36363636363636365,literature
513,60,0.38095238095238093,literature
514,61,0.34782608695652173,literature
515,62,0.36363636363636365,literature
516,63,0.36363636363636365,literature
517,64,0.36363636363636365,literature
518,65,0.36363636363636365,literature
519,66,0.36363636363636365,literature
520,67,0.36363636363636365,literature
521,68,0.36363636363636365,literature
522,69,0.36363636363636365,literature
523,70,0.36363636363636365,literature
524,71,0.36363636363636365,literature
525,72,0.36363636363636365,literature
526,73,0.36,literature
527,74,0.36,literature
528,75,0.375,literature
529,76,0.375,literature
530,77,0.375,literature
531,78,0.34782608695652173,literature
532,79,0.32,literature
533,80,0.3181818181818182,literature
534,81,0.30434782608695654,literature
535,82,0.2727272727272727,literature
536,83,0.18181818181818182,literature
537,84,0.18181818181818182,literature
538,85,0.22727272727272727,literature
539,86,0.34782608695652173,literature
540,87,0.34782608695652173,literature
541,88,0.34782608695652173,literature
542,89,0.391304347826087,literature
543,90,0.4166666666666667,literature
544,91,0.4,literature
545,92,0.4,literature
546,93,0.4166666666666667,literature
547,94,0.375,literature
548,95,0.21739130434782608,literature
549,96,0.21739130434782608,literature
550,97,0.21739130434782608,literature
551,98,0.21739130434782608,literature
552,99,0.2608695652173913,literature
553,100,0.30434782608695654,literature
554,101,0.22727272727272727,literature
555,102,0.18181818181818182,literature
556,103,0.18181818181818182,literature
557,104,0.18181818181818182,literature
558,105,0.18181818181818182,literature
559,106,0.22727272727272727,literature
560,107,0.22727272727272727,literature
561,108,0.18181818181818182,literature
562,109,0.19047619047619047,literature
563,110,0.19047619047619047,literature
564,111,0.19047619047619047,literature
565,112,0.19047619047619047,literature
566,113,0.19047619047619047,literature
567,114,0.19047619047619047,literature
568,115,0.19047619047619047,literature
569,116,0.19047619047619047,literature
570,117,0.19047619047619047,literature
571,118,0.19047619047619047,literature
572,119,0.19047619047619047,literature
573,120,0.19047619047619047,literature
574,121,0.19047619047619047,literature
575,122,0.19047619047619047,literature
576,123,0.19047619047619047,literature
577,124,0.19047619047619047,literature
578,125,0.19047619047619047,literature
579,126,0.19047619047619047,literature
580,127,0.19047619047619047,literature
581,128,0.19047619047619047,literature
582,129,0.19047619047619047,literature
583,130,0.18181818181818182,literature
584,131,0.17391304347826086,literature
585,132,0.17391304347826086,literature
586,133,0.17391304347826086,literature
587,134,0.17391304347826086,literature
588,135,0.17391304347826086,literature
589,136,0.17391304347826086,literature
590,137,0.17391304347826086,literature
591,138,0.17391304347826086,literature
592,139,0.18181818181818182,literature
