,t1,t2,J
624,4.0,24.0,0.2631578947368421
625,4.0,25.0,0.3157894736842105
626,4.0,26.0,0.3157894736842105
627,4.0,27.0,0.3157894736842105
628,4.0,28.0,0.2857142857142857
629,4.0,29.0,0.3333333333333333
630,4.0,30.0,0.3333333333333333
631,4.0,31.0,0.3333333333333333
632,4.0,32.0,0.3181818181818182
633,4.0,33.0,0.2727272727272727
634,4.0,34.0,0.36363636363636365
635,4.0,35.0,0.3333333333333333
636,4.0,36.0,0.3333333333333333
637,4.0,37.0,0.35
638,4.0,38.0,0.35
639,4.0,39.0,0.35
640,4.0,40.0,0.3
641,4.0,41.0,0.3
642,4.0,42.0,0.25
643,4.0,43.0,0.25
644,4.0,44.0,0.2631578947368421
645,4.0,45.0,0.2631578947368421
646,4.0,46.0,0.2631578947368421
647,4.0,47.0,0.2631578947368421
648,4.0,48.0,0.25
649,4.0,49.0,0.25
650,4.0,50.0,0.22727272727272727
651,4.0,51.0,0.20833333333333334
652,4.0,52.0,0.25
653,4.0,53.0,0.2608695652173913
654,4.0,54.0,0.19047619047619047
655,4.0,55.0,0.14285714285714285
656,4.0,56.0,0.14285714285714285
657,4.0,57.0,0.14285714285714285
658,4.0,58.0,0.23809523809523808
659,4.0,59.0,0.21739130434782608
660,4.0,60.0,0.21739130434782608
661,4.0,61.0,0.21739130434782608
662,4.0,62.0,0.22727272727272727
663,4.0,63.0,0.22727272727272727
664,4.0,64.0,0.22727272727272727
665,4.0,65.0,0.18181818181818182
666,4.0,66.0,0.18181818181818182
667,4.0,67.0,0.18181818181818182
668,4.0,68.0,0.18181818181818182
669,4.0,69.0,0.18181818181818182
670,4.0,70.0,0.17391304347826086
671,4.0,71.0,0.17391304347826086
672,4.0,72.0,0.13043478260869565
673,4.0,73.0,0.13636363636363635
674,4.0,74.0,0.12
675,4.0,75.0,0.12
676,4.0,76.0,0.18518518518518517
677,4.0,77.0,0.15384615384615385
678,4.0,78.0,0.08333333333333333
679,4.0,79.0,0.1111111111111111
680,4.0,80.0,0.1111111111111111
681,4.0,81.0,0.11538461538461539
682,4.0,82.0,0.12
683,4.0,83.0,0.12
684,4.0,84.0,0.12
685,4.0,85.0,0.12
686,4.0,86.0,0.125
687,4.0,87.0,0.125
688,4.0,88.0,0.125
689,4.0,89.0,0.125
690,4.0,90.0,0.125
691,4.0,91.0,0.125
692,4.0,92.0,0.125
693,4.0,93.0,0.125
694,4.0,94.0,0.125
695,4.0,95.0,0.125
696,4.0,96.0,0.12
697,4.0,97.0,0.12
698,4.0,98.0,0.11538461538461539
699,4.0,99.0,0.11538461538461539
700,4.0,100.0,0.1111111111111111
701,4.0,101.0,0.10714285714285714
702,4.0,102.0,0.1111111111111111
703,4.0,103.0,0.10714285714285714
704,4.0,104.0,0.10714285714285714
705,4.0,105.0,0.10714285714285714
706,4.0,106.0,0.10714285714285714
707,4.0,107.0,0.10344827586206896
708,4.0,108.0,0.10344827586206896
709,4.0,109.0,0.10344827586206896
710,4.0,110.0,0.10344827586206896
711,4.0,111.0,0.10344827586206896
712,4.0,112.0,0.10344827586206896
713,4.0,113.0,0.12
714,4.0,114.0,0.11538461538461539
715,4.0,115.0,0.10714285714285714
716,4.0,116.0,0.12
717,4.0,117.0,0.13043478260869565
718,4.0,118.0,0.13043478260869565
719,4.0,119.0,0.13043478260869565
720,4.0,120.0,0.13636363636363635
721,4.0,121.0,0.13636363636363635
722,4.0,122.0,0.13636363636363635
723,4.0,123.0,0.125
724,4.0,124.0,0.08333333333333333
725,4.0,125.0,0.08333333333333333
726,4.0,126.0,0.08333333333333333
727,4.0,127.0,0.08
728,4.0,128.0,0.05263157894736842
729,4.0,129.0,0.05263157894736842
730,4.0,130.0,0.05263157894736842
731,4.0,131.0,0.05263157894736842
732,4.0,132.0,0.05263157894736842
733,4.0,133.0,0.045454545454545456
734,4.0,134.0,0.045454545454545456
735,4.0,135.0,0.045454545454545456
736,4.0,136.0,0.045454545454545456
737,4.0,137.0,0.045454545454545456
738,4.0,138.0,0.045454545454545456
739,4.0,139.0,0.045454545454545456
740,4.0,140.0,0.0
741,4.0,141.0,0.045454545454545456
742,4.0,142.0,0.045454545454545456
743,4.0,143.0,0.047619047619047616
744,4.0,144.0,0.047619047619047616
745,4.0,145.0,0.05
746,4.0,146.0,0.047619047619047616
747,4.0,147.0,0.05
748,4.0,148.0,0.0
749,4.0,149.0,0.0
750,5.0,0.0,0.6818181818181818
751,5.0,1.0,0.7368421052631579
752,5.0,2.0,0.7222222222222222
753,5.0,3.0,0.7058823529411765
754,5.0,4.0,0.9411764705882353
755,5.0,5.0,1.0
756,5.0,6.0,1.0
757,5.0,7.0,0.8333333333333334
758,5.0,8.0,0.7222222222222222
759,5.0,9.0,0.7222222222222222
760,5.0,10.0,0.5555555555555556
761,5.0,11.0,0.5555555555555556
762,5.0,12.0,0.5555555555555556
763,5.0,13.0,0.5555555555555556
764,5.0,14.0,0.47368421052631576
765,5.0,15.0,0.42105263157894735
766,5.0,16.0,0.5789473684210527
