QId,PostUserId,Vote,Time,days
5146.0,4448.0,3,2015-04-15,148
5107.0,4430.0,2,2015-04-15,148
5127.0,4407.0,2,2015-04-16,149
5146.0,4448.0,3,2015-04-16,149
5120.0,4266.0,2,2015-04-16,149
5150.0,2797.0,2,2015-04-16,149
5155.0,4434.0,2,2015-04-16,149
5155.0,4434.0,2,2015-04-16,149
5155.0,4434.0,2,2015-04-16,149
124.0,38.0,2,2015-04-16,149
5155.0,4434.0,2,2015-04-16,149
5150.0,2797.0,2,2015-04-16,149
5146.0,4448.0,2,2015-04-16,149
5134.0,4444.0,2,2015-04-16,149
5132.0,4441.0,2,2015-04-16,149
446.0,108.0,2,2015-04-16,149
4931.0,2779.0,2,2015-04-16,149
5142.0,4447.0,2,2015-04-16,149
5158.0,385.0,2,2015-04-16,149
124.0,38.0,2,2015-04-16,149
5081.0,4420.0,2,2015-04-16,149
4725.0,4178.0,2,2015-04-16,149
5114.0,4201.0,2,2015-04-16,149
5158.0,385.0,2,2015-04-16,149
5155.0,4434.0,2,2015-04-16,149
1836.0,59.0,2,2015-04-16,149
5146.0,4448.0,2,2015-04-16,149
3072.0,108.0,2,2015-04-17,150
5158.0,385.0,2,2015-04-17,150
5165.0,4457.0,2,2015-04-17,150
3072.0,108.0,2,2015-04-17,150
5165.0,4457.0,2,2015-04-17,150
5165.0,4457.0,2,2015-04-17,150
5147.0,4449.0,2,2015-04-17,150
5171.0,43.0,2,2015-04-17,150
5165.0,4457.0,2,2015-04-17,150
5166.0,4460.0,3,2015-04-17,150
5166.0,4460.0,3,2015-04-17,150
5166.0,4460.0,3,2015-04-17,150
4753.0,4195.0,2,2015-04-17,150
5166.0,4460.0,3,2015-04-17,150
131.0,29.0,2,2015-04-17,150
5158.0,385.0,2,2015-04-18,151
5176.0,4201.0,2,2015-04-18,151
5176.0,4201.0,2,2015-04-18,151
131.0,29.0,2,2015-04-18,151
5158.0,385.0,2,2015-04-18,151
35.0,84.0,2,2015-04-18,151
5176.0,4201.0,2,2015-04-18,151
4453.0,1448.0,2,2015-04-18,151
3129.0,1655.0,2,2015-04-18,151
5176.0,4201.0,2,2015-04-18,151
5111.0,73.0,2,2015-04-18,151
4866.0,4265.0,2,2015-04-18,151
5181.0,4466.0,2,2015-04-18,151
47.0,59.0,2,2015-04-18,151
5143.0,4445.0,2,2015-04-18,151
5166.0,4460.0,3,2015-04-18,151
5188.0,4266.0,2,2015-04-19,152
5190.0,4428.0,2,2015-04-19,152
5183.0,2679.0,2,2015-04-19,152
5197.0,4475.0,2,2015-04-19,152
5198.0,4476.0,2,2015-04-19,152
5181.0,4466.0,2,2015-04-20,153
5181.0,4466.0,2,2015-04-20,153
5188.0,4266.0,2,2015-04-20,153
107.0,59.0,2,2015-04-20,153
5206.0,4345.0,2,2015-04-20,153
5203.0,4480.0,3,2015-04-20,153
5208.0,4345.0,2,2015-04-20,153
