CId,CUserId,PId,@UserName,CTime,CScore
559,50,354,BESW,2017-01-20 04:06:23.580,1
565,21,352, ,2017-01-20 04:23:05.470,0
567,,349, ,2017-01-20 04:55:51.543,2
569,58,360, ,2017-01-20 06:04:29.877,0
570,11,361, ,2017-01-20 07:59:12.320,3
571,168,361,Gallifreian,2017-01-20 08:08:46.753,0
572,11,361, ,2017-01-20 08:10:37.973,1
573,168,361,Gallifreian,2017-01-20 08:12:11.393,0
577,80,368, ,2017-01-20 09:11:33.343,0
578,220,360, ,2017-01-20 09:49:27.707,0
579,168,369, ,2017-01-20 10:00:35.333,1
580,99,369,muru,2017-01-20 10:03:49.380,0
582,186,360,Mithrandir,2017-01-20 10:17:03.867,0
585,205,372, ,2017-01-20 10:31:30.680,0
586,58,360, ,2017-01-20 10:40:18.350,0
592,29,344,Randal'Thor,2017-01-20 11:08:05.720,0
598,99,384, ,2017-01-20 12:45:59.843,0
599,244,384,Chenmunka,2017-01-20 12:49:07.330,0
600,99,384,Pᴀᴜʟsᴛᴇʀ2,2017-01-20 12:50:13.233,0
602,29,384, ,2017-01-20 13:22:42.017,2
604,168,384, ,2017-01-20 13:24:12.183,0
605,50,372, ,2017-01-20 13:26:41.153,0
606,16,383, ,2017-01-20 14:11:11.910,1
607,139,350, ,2017-01-20 14:18:02.377,2
608,37,383,DForck42,2017-01-20 14:19:59.250,0
612,17,390, ,2017-01-20 15:20:07.477,1
613,29,384,muru,2017-01-20 15:22:42.343,0
620,62,396, ,2017-01-20 15:52:28.310,0
622,17,396,Himarm,2017-01-20 15:53:52.877,2
627,17,369, ,2017-01-20 16:19:08.827,0
631,85,384,muru,2017-01-20 16:28:20.267,0
632,17,386,amaranth,2017-01-20 16:29:20.940,0
633,168,384,CHEESE,2017-01-20 16:30:15.070,0
637,29,384,muru,2017-01-20 17:28:25.683,1
640,168,384,LaurenIpsum,2017-01-20 17:49:05.180,1
645,168,408, ,2017-01-20 20:01:06.403,0
646,85,408,muru,2017-01-20 20:02:58.540,0
647,168,408, ,2017-01-20 20:05:18.957,0
648,85,408,muru,2017-01-20 20:15:10.297,0
649,168,408, ,2017-01-20 20:23:50.823,1
651,11,390, ,2017-01-20 20:39:09.583,1
654,16,242, ,2017-01-20 20:57:21.980,0
655,71,418, ,2017-01-20 20:58:22.807,6
658,16,326, ,2017-01-20 21:08:26.270,0
661,,416, ,2017-01-20 21:29:22.400,2
662,68,369, ,2017-01-20 21:31:49.590,3
665,16,421, ,2017-01-20 22:12:03.320,1
666,143,421,DForck42,2017-01-20 22:13:00.240,0
669,,423, ,2017-01-20 22:47:20.887,3
670,143,423,Hamlet,2017-01-20 22:55:14.670,0
672,67,426, ,2017-01-20 23:37:16.570,0
674,50,306, ,2017-01-20 23:59:47.770,2
675,137,326,DForck42,2017-01-21 00:09:27.220,0
676,67,427, ,2017-01-21 00:12:03.833,0
691,123,433, ,2017-01-21 01:55:35.943,0
692,151,433,fi12,2017-01-21 01:57:04.843,0
693,123,433, ,2017-01-21 01:58:55.997,0
694,151,433,fi12,2017-01-21 02:01:37.453,0
699,17,433, ,2017-01-21 02:28:46.393,4
708,,436, ,2017-01-21 02:59:19.997,3
711,17,441, ,2017-01-21 03:09:58.290,0
713,17,441, ,2017-01-21 03:15:43.847,0
714,123,441,Randal'Thor,2017-01-21 03:39:05.527,0
715,123,441, ,2017-01-21 03:40:25.833,0
716,17,441, ,2017-01-21 03:48:25.000,0
718,181,416,Hamlet,2017-01-21 04:22:30.567,0
722,143,308, ,2017-01-21 10:54:46.703,0
724,17,444, ,2017-01-21 12:38:54.633,0
725,80,444,Randal'Thor,2017-01-21 12:43:45.913,0
727,80,108, ,2017-01-21 13:06:16.943,1
729,17,419, ,2017-01-21 13:08:23.800,0
733,17,279, ,2017-01-21 13:31:07.730,0
735,31,279,Randal'Thor,2017-01-21 13:40:16.750,0
738,53,444, ,2017-01-21 14:03:11.330,0
740,31,108, ,2017-01-21 14:22:16.220,1
741,17,407, ,2017-01-21 14:25:41.883,0
742,168,407,Randal'Thor,2017-01-21 14:26:27.287,0
743,31,448, ,2017-01-21 14:34:17.520,1
744,17,447, ,2017-01-21 14:35:14.653,0
745,31,447,Randal'Thor,2017-01-21 14:37:44.277,0
747,17,447, ,2017-01-21 14:40:47.967,1
753,17,470, ,2017-01-21 15:38:07.543,0
754,141,470,Randal'Thor,2017-01-21 15:39:55.907,0
756,68,126,Gaurav,2017-01-21 15:55:02.253,0
757,29,447, ,2017-01-21 15:58:29.617,2
763,115,229,muru,2017-01-21 17:35:03.723,0
765,17,229,Torisuda,2017-01-21 17:57:13.137,1
772,124,444,Emrakul,2017-01-21 18:48:44.553,0
774,124,383,Riker's,2017-01-21 18:54:36.310,0
776,,482, ,2017-01-21 19:18:58.197,0
777,168,482,Hamlet,2017-01-21 19:20:07.980,0
779,17,252, ,2017-01-21 19:26:35.947,0
782,141,479,HDE's),2017-01-21 19:44:21.313,0
783,17,479,Mick,2017-01-21 19:47:18.913,0
784,141,479, ,2017-01-21 20:02:30.633,0
787,241,447, ,2017-01-21 20:49:56.683,1
788,124,343, ,2017-01-21 20:53:57.013,0
789,11,256, ,2017-01-21 21:02:54.530,0
792,17,489, ,2017-01-21 21:12:41.670,2
793,17,492, ,2017-01-21 21:16:11.863,6
794,17,493, ,2017-01-21 21:24:26.390,2
795,58,492,Randal'Thor,2017-01-21 21:26:40.320,0
796,,493,Randal'Thor,2017-01-21 21:29:32.223,0
797,17,493, ,2017-01-21 21:30:51.733,1
798,71,494, ,2017-01-21 21:31:26.710,2
799,17,491, ,2017-01-21 21:34:01.543,0
800,24,491, ,2017-01-21 21:38:29.213,0
801,80,498, ,2017-01-21 22:13:14.647,1
802,,498, ,2017-01-21 22:14:40.797,1
803,141,498, ,2017-01-21 22:17:19.383,0
804,,499, ,2017-01-21 22:19:21.040,0
805,31,447,Rincewind,2017-01-21 22:19:37.830,0
808,,499, ,2017-01-21 22:25:24.120,0
813,124,498,Emrakul,2017-01-21 22:35:08.373,2
814,17,499,Hamlet,2017-01-21 22:35:26.907,0
815,124,498,Mick,2017-01-21 22:36:27.503,0
816,80,498,ktm5124,2017-01-21 22:36:29.720,1
820,123,503, ,2017-01-21 22:49:10.943,3
821,57,487, ,2017-01-21 22:56:10.350,0
822,143,487,Gilles,2017-01-21 23:00:05.573,0
823,17,503, ,2017-01-21 23:08:06.067,0
825,29,491, ,2017-01-21 23:25:13.073,5
826,80,495, ,2017-01-21 23:35:25.283,0
831,58,511, ,2017-01-22 00:22:57.733,0
832,58,511, ,2017-01-22 00:24:28.210,0
833,58,512, ,2017-01-22 00:25:37.990,0
834,17,511, ,2017-01-22 00:35:57.773,0
835,71,511,Randal'Thor,2017-01-22 00:40:48.867,0
837,17,509, ,2017-01-22 00:43:37.377,0
839,17,511, ,2017-01-22 00:58:55.157,0
840,71,511,Randal'Thor,2017-01-22 01:01:04.197,0
841,17,511, ,2017-01-22 01:03:17.513,0
843,143,509,Randal'Thor,2017-01-22 01:28:36.407,0
844,115,316, ,2017-01-22 01:29:29.740,4
845,17,309,CHEESE,2017-01-22 01:47:31.707,0
846,85,309,Randal'Thor,2017-01-22 02:10:07.980,3
847,50,588, ,2017-01-22 02:21:26.937,2
848,17,588, ,2017-01-22 02:23:32.313,1
852,17,606, ,2017-01-22 02:50:41.667,0
855,21,352, ,2017-01-22 03:42:57.090,0
861,,608, ,2017-01-22 04:59:56.990,0
862,,611, ,2017-01-22 05:24:11.530,0
863,,473, ,2017-01-22 08:12:58.087,0
864,,163, ,2017-01-22 08:15:17.713,0
866,58,618, ,2017-01-22 08:23:22.363,1
876,151,624, ,2017-01-22 09:20:57.403,0
877,58,624,BESW,2017-01-22 09:32:34.883,0
885,11,448, ,2017-01-22 10:40:25.790,1
888,143,606,Randal'Thor,2017-01-22 10:55:35.607,0
889,11,448, ,2017-01-22 10:57:07.117,1
890,11,283, ,2017-01-22 11:00:19.600,0
897,58,492,kenorb,2017-01-22 11:38:23.297,0
898,262,626, ,2017-01-22 11:56:06.457,1
902,11,22, ,2017-01-22 12:34:01.357,0
906,262,337, ,2017-01-22 12:51:27.853,0
932,9,675,kenorb,2017-01-22 13:40:05.033,0
934,17,672, ,2017-01-22 13:41:39.613,1
935,143,678,fi12,2017-01-22 13:41:44.223,0
937,262,436, ,2017-01-22 13:49:59.430,0
944,262,495, ,2017-01-22 14:25:30.843,0
949,,686, ,2017-01-22 14:41:16.043,2
951,262,686,Hamlet,2017-01-22 14:42:49.510,0
954,143,689,Helmar,2017-01-22 14:48:50.207,0
956,143,689,Valorum,2017-01-22 14:50:52.473,0
958,,672, ,2017-01-22 15:23:42.860,1
961,72,680, ,2017-01-22 15:38:58.560,0
963,72,697, ,2017-01-22 15:50:13.780,0
964,17,697,Riker,2017-01-22 15:51:16.130,0
966,17,192,Paul,2017-01-22 15:58:00.750,1
967,262,680,riker,2017-01-22 16:02:59.247,0
968,72,680, ,2017-01-22 16:04:04.790,0
970,262,689, ,2017-01-22 16:08:01.800,1
972,17,194, ,2017-01-22 16:22:16.593,0
973,9,675,Standback,2017-01-22 16:22:57.687,1
975,97,348, ,2017-01-22 16:45:55.003,3
980,,232, ,2017-01-22 17:09:43.947,0
981,,424, ,2017-01-22 17:12:33.653,2
983,85,424,Hamlet,2017-01-22 17:17:27.073,2
986,17,707,Valorum,2017-01-22 17:25:48.483,9
988,17,707,Valorum,2017-01-22 17:33:05.470,9
991,262,702, ,2017-01-22 17:44:42.977,1
992,9,702,Valorum,2017-01-22 17:45:46.367,1
993,262,702, ,2017-01-22 17:46:38.820,1
994,9,702,Valorum,2017-01-22 17:48:46.047,1
996,17,702,Beastly,2017-01-22 17:50:43.793,0
998,58,702, ,2017-01-22 18:04:53.980,5
999,9,702,Mithrandir,2017-01-22 18:05:34.380,0
1000,262,702,Randal'Thor,2017-01-22 18:13:14.937,0
1001,32,348,kenorb,2017-01-22 18:52:58.173,3
1006,132,689, ,2017-01-22 19:23:57.827,1
1007,72,699, ,2017-01-22 19:30:12.513,0
1008,,699,amaranth,2017-01-22 19:30:29.020,2
1009,,699,Riker,2017-01-22 19:32:13.533,0
1010,72,699,Yannis,2017-01-22 19:33:51.210,0
1011,,699,Riker,2017-01-22 19:53:50.303,0
1043,50,722, ,2017-01-22 22:17:25.037,0
1044,262,722, ,2017-01-22 22:21:36.830,0
1045,17,722,Christian,2017-01-22 22:22:10.740,1
1046,50,722,Randal'Thor,2017-01-22 22:22:44.073,2
1047,17,723, ,2017-01-22 22:31:34.890,0
1048,80,723,Randal'Thor,2017-01-22 22:35:20.197,0
1049,262,723, ,2017-01-22 22:42:43.973,0
1050,80,723,Valorum,2017-01-22 22:45:28.730,0
1051,262,723,Emrakul,2017-01-22 22:47:08.357,0
1052,262,723, ,2017-01-22 22:50:19.193,1
1053,80,672,Hamlet,2017-01-22 23:03:10.280,0
1056,80,723,Valorum,2017-01-22 23:10:18.450,1
1057,262,723,Emrakul,2017-01-22 23:11:53.743,0
1058,72,614, ,2017-01-22 23:30:48.173,0
1059,72,447, ,2017-01-22 23:42:25.757,0
1060,,727, ,2017-01-23 00:05:35.660,0
1062,151,727, ,2017-01-23 00:15:25.187,0
1063,80,447, ,2017-01-23 00:15:53.057,1
1064,17,731, ,2017-01-23 00:30:00.003,0
1065,71,731,Randal'Thor,2017-01-23 00:31:14.330,0
1066,17,731, ,2017-01-23 00:32:38.037,0
1067,71,731,Randal'Thor,2017-01-23 00:33:56.177,0
1068,31,727,BESW,2017-01-23 00:40:00.980,4
1070,31,323, ,2017-01-23 01:26:11.597,2
1072,143,735, ,2017-01-23 01:27:26.333,0
1077,,323,DVK,2017-01-23 02:07:35.703,1
1078,31,323, ,2017-01-23 02:33:33.083,1
1080,,323,DVK,2017-01-23 02:48:44.570,2
1081,31,323, ,2017-01-23 02:50:03.023,1
1082,220,256, ,2017-01-23 02:51:16.460,2
1083,,323,DVK,2017-01-23 02:54:57.983,0
1084,31,323, ,2017-01-23 02:59:10.070,1
1085,,323,DVK,2017-01-23 03:02:39.667,0
1086,31,312, ,2017-01-23 03:05:37.437,1
1087,,281, ,2017-01-23 04:19:40.697,0
1088,181,398, ,2017-01-23 04:37:03.083,0
1089,72,398,KevinTroy,2017-01-23 04:49:09.050,0
1090,188,328, ,2017-01-23 05:00:38.327,0
1091,72,353, ,2017-01-23 05:01:19.870,0
1098,80,744, ,2017-01-23 07:58:48.487,2
1099,11,745, ,2017-01-23 08:51:35.487,5
1100,241,744, ,2017-01-23 08:58:22.503,0
1102,80,744, ,2017-01-23 09:10:53.043,3
1105,9,745,Gallifreyan,2017-01-23 09:58:46.203,0
1106,186,611,Benjamin,2017-01-23 10:19:42.060,0
1111,143,745, ,2017-01-23 10:56:44.673,0
1121,31,744,Emrakul,2017-01-23 12:20:24.923,2
1124,35,748, ,2017-01-23 13:18:19.823,2
1125,35,748, ,2017-01-23 13:22:30.613,1
1126,35,752, ,2017-01-23 13:24:36.783,2
1127,35,749, ,2017-01-23 13:29:21.443,0
1128,35,749, ,2017-01-23 13:31:02.673,0
1129,198,749, ,2017-01-23 13:37:23.897,0
1130,141,752, ,2017-01-23 13:41:02.143,0
1131,198,749, ,2017-01-23 13:41:05.267,0
1133,141,752, ,2017-01-23 13:45:14.387,0
1134,56,329, ,2017-01-23 13:47:49.673,3
1135,62,771, ,2017-01-23 13:51:01.683,7
1138,16,517, ,2017-01-23 14:05:35.377,0
1140,,773, ,2017-01-23 14:22:51.270,1
1141,85,773,Hamlet,2017-01-23 14:42:11.157,0
1142,2,773, ,2017-01-23 14:43:06.923,2
1146,262,779, ,2017-01-23 15:20:32.897,8
1148,85,773,RobertCartaino,2017-01-23 15:39:58.787,0
1149,85,752, ,2017-01-23 15:40:57.917,2
1150,241,744, ,2017-01-23 15:47:15.393,0
1151,241,744, ,2017-01-23 15:48:33.590,0
1152,262,747, ,2017-01-23 15:54:50.013,7
1154,17,740,Benjamin,2017-01-23 16:49:11.787,0
1157,17,784, ,2017-01-23 17:32:36.053,1
1162,53,748, ,2017-01-23 17:46:52.987,0
1163,232,323, ,2017-01-23 17:55:41.920,0
1164,232,312, ,2017-01-23 17:57:54.350,0
1165,220,784, ,2017-01-23 18:06:45.087,0
1167,139,727, ,2017-01-23 18:17:23.573,2
1168,181,741,TheBitByte,2017-01-23 18:18:18.530,0
1169,,323,Paul,2017-01-23 18:29:19.800,0
1170,220,741, ,2017-01-23 18:31:33.723,0
1171,220,164, ,2017-01-23 18:34:30.023,0
1172,17,164, ,2017-01-23 18:53:09.897,0
1173,58,791, ,2017-01-23 19:00:24.560,3
1174,134,779, ,2017-01-23 19:01:38.797,4
1175,58,791, ,2017-01-23 19:02:21.907,0
1176,17,794, ,2017-01-23 19:07:42.550,0
1177,17,791,Mithrandir,2017-01-23 19:08:19.437,0
1178,16,794,Randal'Thor,2017-01-23 19:08:39.127,0
1180,132,753, ,2017-01-23 20:20:28.260,1
1181,262,788, ,2017-01-23 20:46:44.187,1
1182,262,785, ,2017-01-23 20:51:48.080,0
1183,121,784,TheBitByte,2017-01-23 20:54:40.347,0
1184,16,805, ,2017-01-23 20:57:15.233,0
1186,72,788,Valorum,2017-01-23 21:11:50.037,4
1189,85,805, ,2017-01-23 21:12:41.057,0
1193,262,788, ,2017-01-23 21:49:33.620,1
1202,50,478, ,2017-01-23 22:50:02.513,3
1203,20,478, ,2017-01-23 23:00:41.190,0
1204,20,478, ,2017-01-23 23:02:34.560,0
1206,85,811, ,2017-01-23 23:42:17.033,0
1207,68,813, ,2017-01-23 23:47:12.853,0
1208,17,805, ,2017-01-24 00:20:17.303,0
1226,80,818, ,2017-01-24 02:39:35.283,0
1227,80,608, ,2017-01-24 02:43:16.977,0
1228,17,822, ,2017-01-24 02:48:33.030,8
1229,137,805, ,2017-01-24 02:52:35.970,0
