PostId,Vote,VTime
2551,2,2017-05-18
2553,2,2017-05-18
2553,2,2017-05-18
1138,2,2017-05-18
1104,2,2017-05-18
716,2,2017-05-18
720,2,2017-05-18
1138,2,2017-05-18
2510,2,2017-05-18
1337,2,2017-05-18
2510,2,2017-05-18
2508,2,2017-05-18
2554,2,2017-05-18
2554,2,2017-05-18
2555,2,2017-05-18
2304,2,2017-05-18
2316,2,2017-05-18
2555,2,2017-05-18
2553,2,2017-05-18
2546,2,2017-05-18
2553,2,2017-05-18
2556,2,2017-05-18
2556,2,2017-05-18
2556,2,2017-05-18
2557,15,2017-05-18
2557,3,2017-05-18
2557,3,2017-05-18
2558,2,2017-05-18
2556,2,2017-05-18
2558,2,2017-05-18
2558,2,2017-05-18
2549,2,2017-05-18
2559,2,2017-05-18
2558,2,2017-05-18
2553,3,2017-05-18
2546,3,2017-05-18
2536,2,2017-05-18
2546,2,2017-05-18
2525,2,2017-05-18
2529,2,2017-05-18
2543,2,2017-05-18
2545,2,2017-05-18
2553,2,2017-05-18
2559,2,2017-05-18
2558,2,2017-05-18
2558,2,2017-05-18
2559,2,2017-05-18
2559,2,2017-05-18
2558,2,2017-05-18
2559,2,2017-05-18
2558,2,2017-05-19
2559,2,2017-05-19
2559,2,2017-05-19
2558,5,2017-05-19
2558,2,2017-05-19
2559,2,2017-05-19
2559,2,2017-05-19
2558,2,2017-05-19
2554,2,2017-05-19
2559,2,2017-05-19
2558,2,2017-05-19
2558,2,2017-05-19
2559,2,2017-05-19
2559,2,2017-05-19
2558,2,2017-05-19
2559,2,2017-05-19
2558,5,2017-05-19
2558,2,2017-05-19
2559,2,2017-05-19
2558,2,2017-05-19
2559,2,2017-05-19
2559,2,2017-05-19
2555,2,2017-05-19
2558,2,2017-05-19
2559,2,2017-05-19
2558,2,2017-05-19
2122,2,2017-05-19
2554,2,2017-05-19
2558,2,2017-05-19
2559,2,2017-05-19
2558,5,2017-05-19
2554,2,2017-05-19
2559,2,2017-05-19
2558,2,2017-05-19
2559,2,2017-05-19
2558,2,2017-05-19
2559,2,2017-05-19
2559,16,2017-05-19
2560,2,2017-05-19
2558,2,2017-05-19
2559,2,2017-05-19
2561,2,2017-05-19
2561,2,2017-05-19
2559,2,2017-05-19
2561,2,2017-05-19
2559,2,2017-05-19
2559,2,2017-05-19
2558,2,2017-05-19
2561,2,2017-05-19
2558,2,2017-05-19
2559,2,2017-05-19
2559,2,2017-05-19
2560,3,2017-05-19
2562,2,2017-05-19
2562,2,2017-05-19
2563,2,2017-05-19
2563,2,2017-05-19
2562,3,2017-05-19
2562,2,2017-05-19
2563,2,2017-05-19
2361,2,2017-05-19
2461,2,2017-05-19
2462,2,2017-05-19
2520,10,2017-05-19
2559,2,2017-05-19
2558,2,2017-05-19
2563,2,2017-05-19
2564,2,2017-05-19
2564,2,2017-05-19
2564,2,2017-05-19
2529,2,2017-05-19
416,2,2017-05-19
1884,2,2017-05-19
2564,2,2017-05-19
2563,1,2017-05-19
2562,2,2017-05-19
2563,2,2017-05-19
2565,3,2017-05-19
2558,2,2017-05-19
2563,2,2017-05-19
2563,2,2017-05-19
2564,2,2017-05-19
2558,2,2017-05-20
2562,2,2017-05-20
2552,2,2017-05-20
2564,2,2017-05-20
2559,2,2017-05-20
2558,2,2017-05-20
2559,2,2017-05-20
2558,2,2017-05-20
2494,1,2017-05-20
2567,2,2017-05-20
2564,2,2017-05-20
2566,3,2017-05-20
2548,2,2017-05-20
2563,2,2017-05-20
2562,2,2017-05-20
2567,2,2017-05-20
2566,3,2017-05-20
2567,3,2017-05-20
2549,1,2017-05-20
2566,2,2017-05-20
2566,2,2017-05-20
2568,1,2017-05-20
2568,2,2017-05-20
2553,2,2017-05-20
2568,2,2017-05-20
2566,2,2017-05-20
2566,2,2017-05-20
2503,2,2017-05-20
2494,2,2017-05-20
2568,2,2017-05-20
2566,2,2017-05-20
2568,2,2017-05-20
2568,2,2017-05-21
2566,2,2017-05-21
2566,2,2017-05-21
2568,2,2017-05-21
2569,15,2017-05-21
2566,2,2017-05-21
2568,2,2017-05-21
2567,2,2017-05-21
2570,2,2017-05-21
2571,2,2017-05-21
2570,3,2017-05-21
2546,2,2017-05-21
2568,2,2017-05-21
2566,2,2017-05-21
2567,2,2017-05-21
2559,2,2017-05-21
2551,2,2017-05-21
2559,2,2017-05-21
2549,2,2017-05-21
2571,2,2017-05-21
2567,2,2017-05-21
2568,2,2017-05-21
2559,2,2017-05-21
2556,2,2017-05-21
2561,2,2017-05-21
2566,2,2017-05-21
2548,2,2017-05-21
747,3,2017-05-21
2517,2,2017-05-21
2516,2,2017-05-21
2488,2,2017-05-21
2486,2,2017-05-21
2530,2,2017-05-21
2527,2,2017-05-21
2528,2,2017-05-21
2525,2,2017-05-21
2543,2,2017-05-21
2545,2,2017-05-21
2536,2,2017-05-21
2538,2,2017-05-21
2539,2,2017-05-21
2550,2,2017-05-21
2554,2,2017-05-21
2561,2,2017-05-21
2565,3,2017-05-21
2568,2,2017-05-21
2572,2,2017-05-21
2560,10,2017-05-21
2570,3,2017-05-21
2566,3,2017-05-21
2556,2,2017-05-21
2566,2,2017-05-21
2568,2,2017-05-21
2566,2,2017-05-21
194,2,2017-05-21
2396,2,2017-05-21
2568,2,2017-05-21
1168,2,2017-05-22
1168,2,2017-05-22
2276,3,2017-05-22
100,2,2017-05-22
1957,2,2017-05-22
2572,2,2017-05-22
2568,2,2017-05-22
2566,2,2017-05-22
2553,2,2017-05-22
2552,2,2017-05-22
2546,2,2017-05-22
