First_day,N_nodes,L/N,clustering,clustering_ER,clustering_BA,clustering/clustering_ER,L/N_core,N_core,L/N_core_per,mean_core_dr,mean_core/per_dr
45,171,2.1695906432748537,0.18643845215408503,0.025524595803233574,0.04217413670273166,7.30426658237096,2.5555555555555554,18,1.368421052631579,29.2213752372274,10.035700776064775
46,173,2.167630057803468,0.18545065301118888,0.02520500067213335,0.04183465245127264,7.357692841334582,2.5555555555555554,18,1.369942196531792,29.48250694281642,10.01926663578664
47,174,2.189655172413793,0.19344258267995032,0.025313932629061193,0.04210949211063505,7.641743600829218,2.7,10,1.1551724137931034,44.12706230763478,12.769989058765411
48,176,2.284090909090909,0.20107094198959582,0.026103896103896105,0.043616191991331835,7.702717678208397,3.111111111111111,18,1.375,40.36831954491306,14.447941995831416
49,177,2.288135593220339,0.20074371951494702,0.026001540832049308,0.04354043501171582,7.720454753493369,3.111111111111111,18,1.3785310734463276,41.65540292666837,15.055648973304876
50,177,2.2937853107344632,0.204288856110931,0.026065742167437084,0.043647942258658326,7.837446361536604,3.111111111111111,18,1.384180790960452,39.77047264269273,14.69047339612966
51,177,2.3333333333333335,0.2037543549500524,0.026515151515151516,0.04440049298725588,7.684449958116262,3.3125,16,1.3559322033898304,44.453113200347936,16.26783647138405
52,180,2.3444444444444446,0.213334727706407,0.026194909993792675,0.04414955757641835,8.144129060071604,3.4285714285714284,14,1.3222222222222222,55.28083876627989,19.91090311648653
53,182,2.3846153846153846,0.21989423767882915,0.02634934126646834,0.04459903599518381,8.345340988036854,3.5714285714285716,14,1.3571428571428572,63.02405033619359,22.41566453288386
54,183,2.387978142076503,0.23569563343500782,0.026241518044796734,0.044510118266207765,8.98178348648326,3.6153846153846154,13,1.349726775956284,67.38573293027595,23.576070932311406
55,187,2.374331550802139,0.24268280874464235,0.0255304467828187,0.04366424022637664,9.505623258734403,3.6923076923076925,13,1.3529411764705883,67.55055650388871,24.05290641311825
56,187,2.3957219251336896,0.2417237480514595,0.025760450807889138,0.044057611759947594,9.383521657060117,3.769230769230769,13,1.3689839572192513,67.37420870318934,22.95925360362395
