First_day,N_nodes,L/N,clustering,clustering_ER,clustering_BA,clustering/clustering_ER,L/N_core,N_core,L/N_core_per,mean_core_dr,mean_core/per_dr
74,140,2.1714285714285713,0.16274311248150927,0.031243576567317573,0.0476851764466297,5.208850277779886,3.2857142857142856,21,1.3642857142857143,15.627078519483845,8.697443808314684
75,140,2.15,0.15774507651106118,0.03093525179856115,0.04721459904748533,5.099201310473838,3.263157894736842,19,1.3285714285714285,16.33087897280682,8.980384953147025
76,137,2.1824817518248176,0.1685163128249283,0.03209531987977673,0.04855663294898065,5.250494883869672,3.2222222222222223,18,1.3576642335766422,16.741072125700867,9.261413735699765
77,137,2.1824817518248176,0.1684804586390859,0.03209531987977673,0.04855663294898065,5.249377768166302,3.2222222222222223,18,1.3576642335766422,16.24911000706681,8.902485816274378
78,140,2.1857142857142855,0.17163291220419052,0.03144912641315519,0.047998894712725955,5.4574778945973,3.2777777777777777,18,1.3571428571428572,16.774492539411355,9.11879739405024
79,143,2.174825174825175,0.17966407917149063,0.03063134049049542,0.04715278822943325,5.8653678322448375,3.3333333333333335,18,1.3496503496503496,16.784431188405726,9.277147679319027
80,145,2.1655172413793102,0.1820218778716001,0.03007662835249042,0.046558392751948716,6.051937595476131,3.3333333333333335,18,1.3517241379310345,16.65082081245852,9.261356504247589
81,145,2.1724137931034484,0.18717787130345562,0.03017241379310345,0.04670666788810142,6.203609448914529,3.3333333333333335,18,1.3517241379310345,16.12170683604171,9.176111136607004
82,145,2.1586206896551725,0.1852296209250782,0.029980842911877394,0.04641011761579601,6.1782659503444615,3.3333333333333335,18,1.3379310344827586,15.397163170645715,9.135142948768555
83,145,2.117241379310345,0.18037788722943826,0.029406130268199233,0.04552046679887979,6.134023266043438,3.1666666666666665,18,1.3241379310344827,14.781276643819885,8.955934194866307
84,144,2.0972222222222223,0.1793456066246351,0.029331779331779332,0.045279182196107916,6.11437869472597,3.111111111111111,18,1.2986111111111112,14.190025578067086,8.44247152769979
85,142,2.063380281690141,0.1657624880305458,0.02926780541404455,0.04492648708097256,5.663645964756976,3.15,20,1.267605633802817,13.11415713730226,8.311993142382192
86,139,2.1007194244604315,0.16853827724758383,0.030445209050151183,0.046331962484685595,5.535789784525947,3.15,20,1.2949640287769784,12.558156506137387,7.93830441291675
87,139,2.115107913669065,0.16650537505437513,0.03065373787926181,0.046649304693484814,5.431813102539156,3.15,20,1.2949640287769784,12.163631307894933,7.528505135803654
88,138,2.1449275362318843,0.17248255772052054,0.031312810747910716,0.04751294131398098,5.5083703315273,3.1578947368421053,19,1.3115942028985508,12.446917823412365,7.611499903305153
89,139,2.1223021582733814,0.177316881817105,0.03075800229381712,0.04680797579788442,5.764902418670692,3.1,20,1.316546762589928,11.868957771478854,7.490720556496709
90,137,2.116788321167883,0.16676186573208304,0.031129240017174754,0.047095062057539765,5.357081176414089,2.6666666666666665,18,1.3576642335766422,11.8130115153959,6.964414801909274
91,136,2.088235294117647,0.16171579016655044,0.03093681917211329,0.0466646688417916,5.227292090594835,2.5555555555555554,18,1.338235294117647,11.406591786419632,6.818979957036377
92,134,2.08955223880597,0.16524742882421928,0.031421838177533384,0.047110830137437505,5.2589994223307786,2.5789473684210527,19,1.335820895522388,11.017695705645636,6.782666020018124
93,132,2.037878787878788,0.16506546087886934,0.03111265325005783,0.046361265263505806,5.305412545571391,2.4444444444444446,18,1.303030303030303,11.275923314513687,6.826428140931641
94,134,2.0074626865671643,0.16788053985732446,0.03018740882055886,0.04526004752489532,5.561276916983711,2.4444444444444446,18,1.2835820895522387,11.748088212053,6.9664107913299365
95,135,2.0148148148148146,0.16336077887044959,0.030071862907683804,0.045223797798090784,5.432346488541237,2.4444444444444446,18,1.2962962962962963,13.05835567499414,7.314414748204479
96,134,2.0074626865671643,0.16219426091079878,0.03018740882055886,0.04526004752489532,5.372910999911256,2.4444444444444446,18,1.291044776119403,12.369055534133272,6.890057833340129
97,133,2.0150375939849625,0.16358900977346244,0.030530872636135794,0.04563509563469045,5.358150476833781,2.411764705882353,17,1.303030303030303,12.458545107314048,7.079671690075963
98,130,1.9923076923076923,0.1323869869821287,0.030888491353607633,0.045739854883947,4.285964810212931,2.3125,16,1.2713178294573644,12.487011827040458,7.152645176672807
99,131,1.984732824427481,0.12997791793492874,0.030534351145038167,0.04535791782470929,4.2567768123689165,2.176470588235294,17,1.3153846153846154,12.450619781251303,7.1850980889334215
100,132,1.9848484848484849,0.12890955680183092,0.030303030303030304,0.04515483828638856,4.25401537446042,2.176470588235294,17,1.3129770992366412,12.231683283810556,7.203349360574281
101,130,1.9615384615384615,0.12738845018301947,0.03041144901610018,0.0450334478587123,4.188831979547523,2.2222222222222223,18,1.2945736434108528,12.249310594164827,6.922809600694763
102,130,1.9615384615384615,0.14378971445272057,0.03041144901610018,0.0450334478587123,4.728144139945341,2.411764705882353,17,1.2635658914728682,12.843873744699822,7.0857140355558315
103,129,1.9612403100775193,0.13554595127950125,0.03064437984496124,0.04523450733719156,4.4231912006464915,2.2222222222222223,18,1.3203125,12.891745458458843,7.262482634313551
104,126,1.9682539682539681,0.13811550321791438,0.031492063492063495,0.04603671766277416,4.385724144520466,2.3529411764705883,17,1.28,13.315782861885285,7.250426122628101
105,124,1.967741935483871,0.1394480644575779,0.031995803829006034,0.046464135086363,4.358323522760201,2.066666666666667,15,1.2764227642276422,13.8113191556785,7.554315772027131
106,122,1.9508196721311475,0.13673521447241357,0.03224495325836608,0.04651056031687037,4.240515201768422,2.125,16,1.2479338842975207,12.951094410637278,7.112060814030634
107,123,1.9593495934959348,0.13362228541773585,0.03212048513927762,0.04648861707893461,4.160033226096565,2.1875,16,1.2540983606557377,13.503295554313048,7.297703000626404
108,124,1.9516129032258065,0.12996203812346455,0.03173354314188303,0.04608328152008132,4.095415300535292,2.0,14,1.2357723577235773,14.41111572465344,7.566181965928501
109,121,1.9834710743801653,0.12767443475004836,0.03305785123966942,0.04751984908519647,3.8621516511889626,2.0714285714285716,14,1.275,14.495018697283488,7.714186161566564
110,119,1.949579831932773,0.12358044691983319,0.03304372596496226,0.04716996293333613,3.739906542345469,2.1538461538461537,13,1.2033898305084745,14.651094525675173,7.3548496251424575
111,118,1.9152542372881356,0.13552274014010401,0.03273938867159206,0.046570617699383976,4.139440155695301,2.4,15,1.188034188034188,13.570376667986876,7.346510798577363
112,118,1.8220338983050848,0.10764165230138907,0.031145878603505723,0.04430390621844051,3.4560480271464593,2.1,10,1.0341880341880343,16.230559839914598,7.515247528463288
113,119,1.8235294117647058,0.10669509284804983,0.03090727816550349,0.04412018084712905,3.452102520212709,2.0714285714285716,14,1.1610169491525424,14.938041591315942,8.333621571511186
114,119,1.8235294117647058,0.1082455827821285,0.03090727816550349,0.04412018084712905,3.5022683719508025,2.230769230769231,13,1.0924369747899159,15.96007607272252,7.856838637352413
115,121,1.8099173553719008,0.1058200334919113,0.03016528925619835,0.04336186229024178,3.508006589731854,2.230769230769231,13,1.0826446280991735,15.535662491409393,7.727087375368029
116,120,1.8333333333333333,0.1279624960363438,0.03081232492997199,0.04413880410701488,4.1529646440886125,2.2,10,1.025,18.742458897035338,8.498653026203144
117,120,1.8583333333333334,0.13372373344606317,0.03123249299719888,0.04474069689029235,4.281558102264086,2.1818181818181817,11,1.1,18.321164188740667,8.503666010898312
118,114,1.9385964912280702,0.14104741935624288,0.03431144232262071,0.04810373233105252,4.110798317074933,2.1818181818181817,11,1.1578947368421053,17.889181045673514,8.117669746486568
119,114,1.9298245614035088,0.1416532827910537,0.03415618692749573,0.04788606838385319,4.1472217929871675,2.1818181818181817,11,1.1578947368421053,17.304583501620474,7.826435859988776
