First day,Clustering_coef,DynRep_Degree_corr,DynRep_BC_corr,DynRep_Assortativity
58,0.19297799391853146,0.9235205443022763,0.9050148331123492,-0.018743566317634287
59,0.1971347141517545,0.9310459400717422,0.9153175978736017,-0.017573048862228033
60,0.18471984297030739,0.9216991662033914,0.921017005138423,-0.013280057027067946
61,0.18260020519658174,0.9247499014397795,0.9124247606119325,-0.019880191458046457
62,0.17200919184055985,0.9283541877307547,0.9246852114905307,-0.012364782017195741
63,0.17801199748811616,0.928817721156932,0.9214624590968198,-0.006348236688903567
64,0.17574650602425437,0.9208581359044599,0.9135181287027923,-0.00809514892602343
65,0.17300213628763872,0.9182509457816468,0.9199273419863457,-0.011406967060769217
66,0.1556772939554162,0.9198363638099886,0.9174144134265063,-0.007975504835733699
67,0.15648057749481212,0.9222318380484813,0.9260940041842199,-0.002414614044826195
68,0.15869909427058917,0.9199218625125359,0.9193541144234247,0.004661588835233832
69,0.16421128878526622,0.9125549079961399,0.9046602068223436,0.0029206960083725778
70,0.16900837707219757,0.9172470611089433,0.9024718636268442,0.013908357554334753
71,0.16971513043380565,0.9177322149166224,0.9117668550021363,0.014992916971641148
72,0.16919534491099536,0.9194702597488434,0.9196551224570716,0.011562972831149121
73,0.16277315266287165,0.9156075364741876,0.9249598978635035,0.012937365562170908
74,0.15879862767983355,0.9109642829680936,0.9053144208634957,-0.010959840172058763
75,0.15371522151308914,0.9153419714331932,0.9084116270059668,-0.00317863720013673
76,0.1675910098687148,0.9146052212008602,0.8966458186383545,0.0006950742620262291
77,0.16199101758434842,0.9171001233049506,0.899917675551136,0.0068516728760780275
78,0.15636701775557385,0.9121576143252007,0.8979192337947984,0.020934117619854305
79,0.1550677103491797,0.9060102226363492,0.9000864698496613,0.02168413396798066
80,0.16578504973757738,0.8982257008877323,0.8886550809633667,0.027114472439205957
81,0.16411919835026856,0.8964037125481533,0.8827524240609629,0.03598861270160353
82,0.15811845806627578,0.8882488655327532,0.86788376652613,0.04991494187504936
83,0.1630034979297278,0.8921924632570025,0.880372126162667,0.05330753135168179
84,0.15951985434356578,0.8860876543303134,0.872219537201275,0.05787765110353552
85,0.15757524803691944,0.8953542843315837,0.8798668720792169,0.05842850619575068
86,0.1653653588140572,0.8939035532312436,0.8868818226111581,0.06025381371966942
87,0.16894511248267063,0.8946638610855984,0.8878911368231436,0.05998360973513754
88,0.15817299673061838,0.897119624512135,0.8961651731100562,0.06712838808202445
89,0.1654742495413906,0.8980852477043615,0.9097104832447694,0.07063244274173348
90,0.17079366038459057,0.9054696742217154,0.9182850907053204,0.06887927285681068
91,0.167181726996884,0.9098663489811719,0.9251281414908075,0.07245782826198344
92,0.17869620743170306,0.9106877865286177,0.9167831027786475,0.055973855977206326
93,0.18356394565737505,0.9062654935567755,0.9204124816706505,0.04666021012313982
94,0.1909286711631366,0.9131274410448439,0.9267307691396036,0.04929789783470013
95,0.18495341505582333,0.9056810611302862,0.9111413998497009,0.06215498533716924
96,0.18313497633298864,0.9027730034912161,0.9118539625514592,0.07021410312151843
97,0.18034881945829848,0.9019722522570636,0.9100598368388984,0.06530691575417766
98,0.17425898887912297,0.9096785946034686,0.9167881715709572,0.046525133366693186
99,0.16651298613157223,0.903483503411036,0.9172516895625258,0.04874248099518671
100,0.16480025807842363,0.9070324156183416,0.907555558933532,0.04744411192781579
101,0.1575338070753791,0.8930147171398494,0.8867353846436309,0.050778354653537416
102,0.15118998523099877,0.895934081242964,0.8668792261292482,0.03831028568684633
103,0.15433872635980828,0.8950669275515822,0.8793038679105364,0.026878704022676544
104,0.15188737676853387,0.8974666474218586,0.867370471357593,0.029192219414842395
105,0.14719924268527243,0.8978616407118435,0.8677389027069528,0.012230698525162391
106,0.14482228531005847,0.8945322268545312,0.8583192185526565,0.0003071153620514251
107,0.13166945265854713,0.8930120672691716,0.843186592258511,0.004465983648438235
108,0.1273564797423346,0.8926414262462653,0.8481209475836705,7.812943531090514e-05
109,0.13370531849816136,0.8953327896338238,0.8265319868439538,-0.012232117967346282
110,0.12337959405153742,0.8950128637944245,0.8307649508403928,-0.0202665253124259
111,0.1357894096667261,0.905019781069123,0.8440830001650808,-0.05615859119066385
112,0.1398788577906812,0.9053702016565067,0.844775473947117,-0.07229064742316087
113,0.14149437821047464,0.9073754140197022,0.8375405764142766,-0.07454344944394531
114,0.14300742640472874,0.9062616739475745,0.839162960778629,-0.07921143356314772
115,0.14711600397507374,0.9083587233676972,0.8449788847771439,-0.08876943428725088
116,0.14745730090998213,0.9093767917115866,0.8452211471196246,-0.09117981651424344
117,0.15204462995653165,0.9094638734180143,0.8482414592027747,-0.09745893208529513
118,0.14770485323985913,0.908512204706918,0.8426485200904509,-0.09870019328294707
119,0.1492478150417511,0.9105406395708117,0.8276437916543454,-0.08961933874649247
120,0.1415007272364425,0.9075002297538267,0.8149299023377767,-0.08745916867658875
121,0.1376929959939508,0.9157423056976368,0.8389240685708883,-0.09205876705429025
122,0.1397341945841026,0.9093321781712796,0.8173612265515402,-0.09273179417659975
123,0.1419246495338273,0.9093515963717342,0.8236292161744024,-0.08170153364823154
124,0.1419199008813909,0.9129666706737167,0.8479210860195289,-0.07486999693895247
125,0.14021885909312629,0.9132208210205855,0.8496241347354797,-0.08006052986412741
126,0.1375471752359012,0.9132704553393834,0.8535211119607359,-0.0858532464758262
127,0.13080487709300223,0.9149647868339994,0.872095353106022,-0.08242910332532152
128,0.1304039243002567,0.9177636795969704,0.9054885058586571,-0.06439933966100761
129,0.12556315239503843,0.9094817290757883,0.8897946219174531,-0.03114805480342336
130,0.12989598357487886,0.912519518287076,0.9054942099462727,-0.025911826891201705
131,0.13052164999717125,0.9167563226843329,0.9071473343327646,-0.04136292281745417
132,0.13191540896506976,0.9103413334957953,0.9156366573503728,-0.029521146876219394
133,0.1357750336255063,0.9099730775271608,0.9019798230370685,-0.03732731766649309
134,0.13219986990751487,0.9086014054811804,0.9035927385154329,-0.0429019211075931
135,0.1256656882299541,0.9061328020196987,0.9004239432635689,-0.04096296400223248
136,0.1311751430111635,0.902110161254961,0.8873617378811814,-0.02715768580407197
137,0.13162721966660276,0.8998303304796185,0.8864841289688705,-0.020724396898619022
138,0.11958600928297108,0.8940664410398361,0.8801329934369226,-0.03389726231867348
139,0.1106981876713613,0.9023518936990097,0.8847007688755208,-0.04530894468144237
140,0.10951443292367362,0.8915846627226853,0.8558475156730957,-0.05135076938978812
141,0.10961364661502652,0.8803246796665514,0.8420150633927407,-0.020372038517285616
142,0.10196781632930013,0.8758987787024456,0.8486916269640502,-0.02623034138347509
143,0.11366826890933604,0.8739716641031289,0.843401838374609,-0.020101538828267953
144,0.11136097186762738,0.873860641155889,0.8299047474922686,-0.005633733198456648
145,0.11132463214280033,0.8783150942128051,0.8369421149734695,-0.00042701574535768783
146,0.11219687386175747,0.8766471716364203,0.8377474167565484,0.007256216084779936
147,0.1070292336422023,0.8694303420023505,0.8236106513784099,0.006980882791004691
148,0.10101460958859215,0.855925375988942,0.8027628600188055,0.014293713843903096
149,0.09840355451751222,0.8474944060956268,0.7911831719682393,-0.001850845275542245
