First day,Clustering_coef,DynRep_Degree_corr,DynRep_BC_corr,DynRep_Assortativity
95,0.14252015161373016,0.8885352683750817,0.900722458892931,0.03365190696194966
96,0.13059115331201798,0.8760549140760947,0.8945638956212094,0.04592721505025372
97,0.11859963364067662,0.8581962903534914,0.8897685014575594,0.05059213482778638
98,0.12359701426235688,0.8545996068952803,0.9067206048192028,0.044903722073329246
99,0.11584839195826986,0.8377317805770557,0.8754996379353954,0.0634977771265937
100,0.1233509066691944,0.8591466721956305,0.8998015798717021,0.026821236845522706
101,0.1367013165640168,0.8575636938600459,0.8957916224036734,-0.005443598786045136
102,0.14794535446293303,0.8328833552715639,0.8715539634531684,0.03999137057110044
103,0.15104055406890946,0.8397598502442996,0.8791238489372805,-0.012930402845924898
104,0.13641022666859987,0.850409583891511,0.8733087068101115,-0.08735242923002759
105,0.11431905521379204,0.8625415791687228,0.905944203790735,-0.1260458489993077
106,0.12988972951589772,0.8624266672023962,0.8854247897274883,-0.1368238057341515
107,0.1434872358968255,0.8655256942418322,0.8873345312330527,-0.1788886384331565
108,0.149966618014198,0.8651630172562973,0.8787615531373125,-0.17845718055817467
109,0.1312581313326655,0.8748804872418159,0.8985001997037612,-0.18279210546708205
110,0.1391516541182093,0.8947381634014904,0.9188458220246792,-0.10091759564091184
111,0.14210993985809406,0.8887918215097828,0.8949645513642364,-0.09416194672255694
112,0.18120099713364843,0.9100521864539354,0.9162501161385286,-0.10379108778918378
113,0.18980433634072322,0.9099222816985812,0.9251982877386441,-0.0825821595514307
114,0.1995655460830793,0.9160121891199842,0.9289826462172628,-0.09044790367524229
115,0.1900151917342338,0.9140682278055716,0.9289786392664631,-0.08873184148406328
116,0.19903350674745265,0.9257303132151866,0.9409582211640486,-0.1245133374329273
117,0.19367465033591857,0.9201870295559224,0.9302933856490876,-0.09093081270766383
118,0.21843465226529743,0.9190030620487807,0.9279442045187578,-0.0847527583260152
119,0.2191879730186182,0.9244985715104598,0.9287812131664471,-0.10221271641629892
120,0.21093371843371847,0.9377246091801419,0.9356684906631432,-0.08577756877984169
121,0.19832140412719898,0.9425748935636757,0.9287801668317333,-0.08967649409391347
122,0.20723006792716717,0.9390560783281007,0.9226732068425559,-0.041414832867165095
123,0.20454721950193652,0.9422619400789914,0.919665511483673,-0.018151922256190195
124,0.1854945241601252,0.9379081355203764,0.9114003953200791,0.029009146015754276
125,0.20075579210993827,0.9470024649100368,0.9152493880881793,-0.036579379656672024
126,0.21837183129808876,0.9515422807395841,0.9301188392573537,-0.0709078045803211
127,0.21787508756754395,0.9583364455820188,0.9416475128883218,-0.08669299511637774
128,0.23702583816042397,0.9587057803798678,0.9354246088548458,-0.09406308436228847
129,0.22503242626136066,0.9542784086600159,0.9397724095330088,-0.07767798475700438
130,0.20187052159529223,0.9559416731221263,0.905860813470854,-0.0961134420862158
131,0.2247833289162297,0.9576550402972273,0.9163826154893859,-0.11952229539326084
132,0.1971554415231367,0.9575215888184397,0.9205929907668066,-0.14003900244398051
133,0.1777262823297514,0.9640144680813199,0.9655650237769412,-0.15033555495514936
134,0.17693311888182325,0.9616422402162914,0.9648262456069153,-0.14154547911095866
135,0.18997309785244088,0.9564789395183475,0.9625899015038843,-0.13995273623607296
136,0.19264910411268732,0.9591354532419648,0.9697460673682413,-0.16016428085228498
137,0.20787660093025634,0.9633463085834024,0.9723016695259167,-0.1690661940776433
138,0.2013846743391873,0.965080014858767,0.9729377359106017,-0.166593865881339
139,0.19183851015145828,0.9615783593755918,0.9691316515222282,-0.1664085640802327
140,0.18841362608803136,0.9559881587848859,0.9579276047667982,-0.18342841361249304
141,0.18158610973722644,0.9604146590293493,0.9585090820852382,-0.2003288410650941
142,0.18050122298861904,0.9574315741765804,0.9566988087934655,-0.20913692538002443
143,0.15886042932287248,0.9572841698925407,0.9594209250627614,-0.21354957757585954
144,0.15812217780140791,0.9540109741967173,0.9462940852355892,-0.2200320120905581
145,0.15599606250769038,0.9523104366956142,0.9513063888092759,-0.2326503862847943
146,0.17648177360047612,0.9511341101402464,0.9509876499713609,-0.233592557038329
147,0.1721498739129687,0.9448570074190794,0.9377730483296889,-0.23835981009957183
148,0.18564890524947078,0.9436254635447923,0.9317352341609337,-0.26400095671751417
149,0.18637965515941157,0.9436587251285807,0.9419609076582744,-0.2693732051125448
